X [s],R BICEPS BRACHII: EMG 1 [V],X [s].1,R DELTOID ANTERIOR: EMG 2 [V],X [s].5,R DELTOID MEDIUS: EMG 6 [V],X [s].6,R DELTOID POSTERIOR: EMG 7 [V]
0.0,-4.86763e-06,0.0,-2.16526e-05,0.0,-3.86053e-06,0.0,-1.62814e-05
0.000794117179931,-6.23016699893729e-06,0.000794117179931,-2.0882440944948575e-05,0.000794117179931,-1.1946929853505169e-06,0.000794117179931,-1.4780588375034624e-05
0.0015882343598621,-8.935503387115506e-06,0.0015882343598621,-2.0270304047895077e-05,0.0015882343598621,1.4513983244789517e-06,0.0015882343598621,-1.3753774973436854e-05
0.0023823515397932,-1.29244e-05,0.0023823515397932,-1.9440928035921304e-05,0.0023823515397932,1.6883769969667538e-06,0.0023823515397932,-1.691330901396623e-05
0.0031764687197242,-1.2095025026563143e-05,0.0031764687197242,-2.1158922479037635e-05,0.0031764687197242,-6.022803567482558e-07,0.0031764687197242,-1.5511266702084192e-05
0.0039705858996553,-1.0288187744154794e-05,0.0039705858996553,-2.2926226949576496e-05,0.0039705858996553,-6.417868647323226e-07,0.0039705858996553,-1.185808420027966e-05
0.0047647030795864,-8.481322513281573e-06,0.0047647030795864,-2.040855014874208e-05,0.0047647030795864,8.39246e-07,0.0047647030795864,-1.122614994687371e-05
0.0055588202595174,-7.908661537807135e-06,0.0055588202595174,-2.048750725420356e-05,0.0055588202595174,5.232994201333913e-07,0.0055588202595174,-1.288489692438573e-05
0.0063529374394485,-4.018519927853179e-06,0.0063529374394485,-2.3923414561133056e-05,0.0063529374394485,1.5501351518362554e-06,0.0063529374394485,-1.160135005312629e-05
0.0071470546193796,-4.0777523755676585e-06,0.0071470546193796,-2.3409990573106823e-05,0.0071470546193796,1.826607126702976e-06,0.0071470546193796,-8.975021877838294e-06
0.0079411717993107,-1.431657284588799e-06,0.0079411717993107,-2.1731528921688476e-05,0.0079411717993107,3.268111463570984e-06,0.0079411717993107,-9.014484278986149e-06
0.0087352889792417,-1.67849e-07,0.0087352889792417,-2.03098e-05,0.0087352889792417,8.244339499776737e-06,0.0087352889792417,-1.1166906786671815e-05
0.0095294061591728,1.6488649203105649e-06,0.0095294061591728,-2.0181414169485863e-05,0.0095294061591728,6.269674865216625e-06,0.0095294061591728,-1.3289685883091477e-05
0.0103235233391039,1.8859210575741908e-06,0.0103235233391039,-1.978646142348453e-05,0.0103235233391039,6.447316283026298e-06,0.0103235233391039,-1.414875185848685e-05
0.0111176405190349,-1.2736993137573444e-06,0.0111176405190349,-2.175135155761306e-05,0.0111176405190349,7.8494208267129e-06,0.0111176405190349,-1.1522332447518117e-05
0.011911757698966,-2.972015036723167e-06,0.011911757698966,-2.585861771252552e-05,0.011911757698966,6.4275390801898524e-06,0.011911757698966,-1.2470299119351512e-05
0.0127058748788971,-3.959238693546222e-06,0.0127058748788971,-2.5562422791779644e-05,0.0127058748788971,3.761821306453778e-06,0.0127058748788971,-1.4464617387092444e-05
