X [s].2,L DELTOID ANTERIOR: EMG 3 [V],X [s].3,L BICEPS BRACHII: EMG 4 [V],X [s].4,L DELTOID POSTERIOR: EMG 5 [V],X [s].7,L DELTOID MEDIUS: EMG 8 [V]
0.0,-5.53903e-06,0.0,2.51774e-06,0.0,-1.2253e-05,0.0,-1.49386e-05
0.000794117179931,-3.1891424266818997e-06,0.000794117179931,3.860528613329055e-06,0.000794117179931,-1.560999653329682e-05,0.000794117179931,-1.6449198440035205e-05
0.0015882343598621,-2.853442384261208e-06,0.0015882343598621,3.189144768451393e-06,0.0015882343598621,-1.4938604768522416e-05,0.0015882343598621,-1.7791990462955166e-05
0.0023823515397932,-4.196231301839977e-06,0.0023823515397932,-1.5106543201815752e-06,0.0023823515397932,-1.6617107160119872e-05,0.0023823515397932,-1.6281397396320046e-05
0.0031764687197242,-4.867628917572764e-06,0.0031764687197242,-8.895998093348769e-06,0.0031764687197242,-2.03097940466502e-05,0.0031764687197242,-1.4938602164854472e-05
0.0039705858996553,-4.531931733347225e-06,0.0039705858996553,-1.2924379199884936e-05,0.0039705858996553,-2.2995286133738545e-05,0.0039705858996553,-1.4267203466694448e-05
0.0047647030795864,-5.539021223557507e-06,0.0047647030795864,-1.4938582447115012e-05,0.0047647030795864,-2.29953e-05,0.0047647030795864,-1.24208160905803e-05
0.0055588202595174,-6.210419561177787e-06,0.0055588202595174,-1.5610000219412743e-05,0.0055588202595174,-1.7791998628686708e-05,0.0055588202595174,-1.1245899122352306e-05
0.0063529374394485,-4.867634329676701e-06,0.0063529374394485,-1.628139783514553e-05,0.0063529374394485,-1.3595813530179231e-05,0.0063529374394485,-8.560318659385645e-06
0.0071470546193796,-7.553201803581013e-06,0.0071470546193796,-1.5610004549121687e-05,0.0071470546193796,-1.963835905790483e-05,0.0071470546193796,-1.0574486352702698e-05
0.0079411717993107,-7.55322e-06,0.0079411717993107,-1.8295572266444407e-05,0.0079411717993107,-2.098118613322221e-05,0.0079411717993107,-1.4938554932972158e-05
0.0087352889792417,-4.867633452088597e-06,0.0087352889792417,-1.82956e-05,0.0087352889792417,-1.9134802373384016e-05,0.0087352889792417,-1.527429956848732e-05
0.0095294061591728,-5.874715129125803e-06,0.0095294061591728,-1.7288504870922563e-05,0.0095294061591728,-1.89670008115786e-05,0.0095294061591728,-1.4435004059343964e-05
0.0103235233391039,-6.88182986643645e-06,0.0103235233391039,-1.695279013356355e-05,0.0103235233391039,-1.62814197328729e-05,0.0103235233391039,-1.527444799654676e-05
0.0111176405190349,-7.217605634342781e-06,0.0111176405190349,-1.6616980111205843e-05,0.0111176405190349,-1.6953005523647127e-05,0.0111176405190349,-2.030976574605881e-05
0.011911757698966,-8.895920599518433e-06,0.011911757698966,-1.4267325161419866e-05,0.011911757698966,-2.0980985437565945e-05,0.011911757698966,-1.963843576040568e-05
0.0127058748788971,-8.560320619763548e-06,0.0127058748788971,-1.42672e-05,0.0127058748788971,-1.9638442479054194e-05,0.0127058748788971,-1.7624263718581287e-05
0.0134999920588282,-7.553230071117879e-06,0.0134999920588282,-1.3595806714145254e-05,0.0134999920588282,-1.7624220142435764e-05,0.0134999920588282,-1.712060503610895e-05
0.0142941092387592,-7.553204377526826e-06,0.0142941092387592,-1.2924396094381703e-05,0.0142941092387592,-1.661708828314512e-05,0.0142941092387592,-1.6617103905618295e-05
0.0150882264186903,-6.210442333805963e-06,0.0150882264186903,-1.2588733500708945e-05,0.0150882264186903,-1.5609871578952493e-05,0.0150882264186903,-1.695271066477615e-05
0.0158823435986214,-6.881772319459098e-06,0.0158823435986214,-1.3595728479188648e-05,0.0158823435986214,-1.1749674166661016e-05,0.0158823435986214,-1.4267390722163609e-05
0.0166764607785524,-5.874769741745113e-06,0.0166764607785524,-1.057464922523534e-05,0.0166764607785524,-1.3595708804331072e-05,0.0166764607785524,-1.2588782902908522e-05
0.0174705779584835,-4.867657953394783e-06,0.0174705779584835,-1.158157204632765e-05,0.0174705779584835,-1.4938562728436868e-05,0.0174705779584835,-1.1917318635781566e-05
0.0182646951384146,-5.874713834461637e-06,0.0182646951384146,-1.393148561360097e-05,0.0182646951384146,-1.3595808220799446e-05,0.0182646951384146,-1.2252997944800136e-05
0.0190588123183456,-9.567368340226657e-06,0.0190588123183456,-1.2924389585017882e-05,0.0190588123183456,-1.829571456325205e-05,0.0190588123183456,-1.3595820829964231e-05
0.0198529294982767,-6.881832468611823e-06,0.0198529294982767,-1.2253e-05,0.0198529294982767,-2.568104962334188e-05,0.0198529294982767,-1.4938550125552703e-05
0.0206470466782078,-7.21749746143839e-06,0.0206470466782078,-1.2253e-05,0.0206470466782078,-2.970902953726069e-05,0.0206470466782078,-1.3595890154246437e-05
0.0214411638581389,-8.224564164328309e-06,0.0214411638581389,-1.158163055741788e-05,0.0214411638581389,-2.80308763935447e-05,0.0214411638581389,-1.44349618055033e-05
0.0222352810380699,-7.553236031797252e-06,0.0222352810380699,-1.2588675951945943e-05,0.0222352810380699,-2.5009572144162167e-05,0.0222352810380699,-1.359582003885112e-05
0.023029398218001,-6.881821506654194e-06,0.023029398218001,-1.2756499623448654e-05,0.023029398218001,-2.333100376663549e-05,0.023029398218001,-1.3931499246672904e-05
0.0238235153979321,-6.881780944010968e-06,0.0238235153979321,-1.22529414159195e-05,0.0238235153979321,-2.383459674434857e-05,0.0238235153979321,-1.3931480471908532e-05
0.0246176325778631,-4.867657540641331e-06,0.0246176325778631,-9.231723770320666e-06,0.0246176325778631,-2.366664491871734e-05,0.0246176325778631,-1.2924344918717338e-05
0.0254117497577942,-5.538987526294468e-06,0.0254117497577942,-9.567388763147234e-06,0.0254117497577942,-2.2323984947411062e-05,0.0254117497577942,-1.1581684947411064e-05
0.0262058669377253,-5.53903e-06,0.0262058669377253,-9.56741e-06,0.0262058669377253,-2.23239e-05,0.0262058669377253,-1.2252972046327648e-05
0.0269999841176564,-5.874713286054751e-06,0.0269999841176564,-9.56741e-06,0.0269999841176564,-1.3763771209703966e-05,0.0269999841176564,-1.2420796643927396e-05
0.0277941012975874,-3.860526160196672e-06,0.0277941012975874,-8.896011097091334e-06,0.0277941012975874,-2.853432320393342e-06,0.0277941012975874,-1.0238801645637e-05
0.0285882184775185,-1.5107102920448102e-06,0.0285882184775185,-9.567398284620425e-06,0.0285882184775185,1.846160365110432e-06,0.0285882184775185,-1.1245923430759156e-05
0.0293823356574496,-4.5316852285267405e-06,0.0293823356574496,-9.06390079538057e-06,0.0293823356574496,-5.874094474071896e-06,0.0293823356574496,-1.225291840923886e-05
0.0301764528373806,-5.538970187037005e-06,0.0301764528373806,-1.1581450468186424e-05,0.0301764528373806,-9.567190686396266e-06,0.0301764528373806,-1.460276043641968e-05
0.0309705700173117,-5.53903e-06,0.0309705700173117,-1.2924349300146354e-05,0.0309705700173117,-2.18231884806235e-06,0.0309705700173117,-1.661702395021953e-05
0.0317646871972428,-5.53903e-06,0.0317646871972428,-1.3931483763182534e-05,0.0317646871972428,5.203210930488919e-06,0.0317646871972428,-1.66171e-05
0.0325588043771738,-7.0496505706615925e-06,0.0325588043771738,-1.426720092493361e-05,0.0325588043771738,2.51775850407407e-06,0.0325588043771738,-1.6617090747907846e-05
0.0333529215571049,-3.524811776347639e-06,0.0333529215571049,-1.4434986333414314e-05,0.0333529215571049,5.8747655598094825e-06,0.0333529215571049,-1.493854532822862e-05
0.034147038737036,-2.853491789651696e-06,0.034147038737036,-1.393153883896041e-05,0.034147038737036,7.553090523942311e-06,0.034147038737036,-1.2924555371269228e-05
0.0349411559169671,-5.5388809143026055e-06,0.0349411559169671,-1.275656522801114e-05,0.0349411559169671,2.5180195356132227e-06,0.0349411559169671,-1.4267125456873737e-05
0.0357352730968981,-6.881774507976204e-06,0.0357352730968981,-1.2253017057942032e-05,0.0357352730968981,-1.090974507840689e-05,0.0357352730968981,-1.4938577253818708e-05
0.0365293902768292,-1.0574454785847932e-05,0.0365293902768292,-1.2253e-05,0.0365293902768292,-2.29951520268344e-05,0.0365293902768292,-1.1917336993597506e-05
0.0373235074567603,-8.224600543220319e-06,0.0373235074567603,-1.4267185814220116e-05,0.0373235074567603,-2.568093152291194e-05,0.0373235074567603,-1.2253020489423253e-05
0.0381176246366913,-7.217535620506105e-06,0.0381176246366913,-1.275652603572788e-05,0.0381176246366913,-2.9037931241012207e-05,0.0381176246366913,-1.4435015622057143e-05
0.0389117418166224,-7.721033109745952e-06,0.0389117418166224,-1.3595738512580238e-05,0.0389117418166224,-3.0044926219491907e-05,0.0389117418166224,-1.4938563106082937e-05
0.0397058589965535,-4.867777337708475e-06,0.0397058589965535,-1.2253069335635213e-05,0.0397058589965535,-2.668817333908803e-05,0.0397058589965535,-1.6281330664364788e-05
0.0404999761764846,-5.539009857564234e-06,0.0404999761764846,-1.124593021365365e-05,0.0404999761764846,-2.098137120770395e-05,0.0404999761764846,-1.62814e-05
0.0412940933564156,-4.36408982984436e-06,0.0412940933564156,-1.091020280852696e-05,0.0412940933564156,-8.224716723940825e-06,0.0412940933564156,-1.510640983026267e-05
0.0420882105363467,-4.867625546396877e-06,0.0420882105363467,-1.0406697772535109e-05,0.0420882105363467,-8.393083502314592e-07,0.0420882105363467,-1.292440222613823e-05
0.0428823277162778,-4.5319605535703085e-06,0.0428823277162778,-1.0238815281335878e-05,0.0428823277162778,-5.53860225147192e-06,0.0428823277162778,-1.3092184727765571e-05
0.0436764448962088,-4.86760670527304e-06,0.0436764448962088,-1.124583011581912e-05,0.0436764448962088,-1.0574150581177345e-05,0.0436764448962088,-1.2924411643893904e-05
0.0444705620761399,-4.86763e-06,0.0444705620761399,-1.1917267935927923e-05,0.0444705620761399,-8.896090159702616e-06,0.0444705620761399,-1.5609871743711704e-05
0.045264679256071,-8.224522307071277e-06,0.045264679256071,-1.0910226308035351e-05,0.045264679256071,-6.881872615809478e-06,0.045264679256071,-1.6281382461309766e-05
0.046058796436002,-6.210429039880287e-06,0.046058796436002,-1.309219020697214e-05,0.046058796436002,-6.21042301330839e-06,0.046058796436002,-1.3931510546579362e-05
0.0468529136159331,-4.531958776388375e-06,0.0468529136159331,-1.4267156834303064e-05,0.0468529136159331,-5.539104818541199e-06,0.0468529136159331,-1.8966988489376077e-05
0.0476470307958642,-6.210273741564045e-06,0.0476470307958642,-1.1749619393317832e-05,0.0476470307958642,-9.902719728415064e-06,0.0476470307958642,-1.829565850372293e-05
0.0484411479757953,-3.1893379343774818e-06,0.0484411479757953,-1.0910254978859814e-05,0.0484411479757953,-1.6952338150061916e-05,0.0484411479757953,-1.728856597856258e-05
0.0492352651557263,-4.867556349622417e-06,0.0492352651557263,-1.0238829460326549e-05,0.0492352651557263,-1.594574419048982e-05,0.0492352651557263,-1.5610073650816374e-05
0.0500293823356574,-5.874697597805381e-06,0.0500293823356574,-1.1581570130110582e-05,0.0500293823356574,-1.0910312012085318e-05,0.0500293823356574,-1.4267229869889415e-05
0.0508234995155885,-5.035480511947479e-06,0.0508234995155885,-1.2588699385655704e-05,0.0508234995155885,-1.4602897747404252e-05,0.0508234995155885,-1.2420801126328377e-05
0.0516176166955195,-5.874755285104048e-06,0.0516176166955195,-8.89603822787302e-06,0.0516176166955195,-2.349891764150093e-05,0.0516176166955195,-1.1917363513187287e-05
0.0524117338754506,-7.5530802492368766e-06,0.0524117338754506,-1.0238688200222091e-05,0.0524117338754506,-2.4338030128781404e-05,0.0524117338754506,-1.4938348448626378e-05
0.0532058510553817,-8.224568618653496e-06,0.0532058510553817,-1.02388e-05,0.0532058510553817,-2.6352175854111425e-05,0.0532058510553817,-1.460292069098143e-05
