X [s],R BICEPS BRACHII: EMG 1 [V],X [s].1,R DELTOID ANTERIOR: EMG 2 [V],X [s].5,R DELTOID MEDIUS: EMG 6 [V],X [s].6,R DELTOID POSTERIOR: EMG 7 [V]
0.0,0.000143175,0.0,-5.06905e-05,0.0,7.55322e-06,0.0,-1.49386e-05
0.000794117179931,7.842516933707295e-05,0.000794117179931,-2.174140695634891e-05,0.000794117179931,1.19173e-05,0.000794117179931,-1.4741129331916389e-05
0.0015882343598621,1.6360378820525908e-05,0.0015882343598621,2.4397390706833047e-05,0.0015882343598621,8.678793351042098e-06,0.0015882343598621,-1.5688987486718426e-05
0.0023823515397932,-3.1841801482050665e-05,0.0023823515397932,3.5139697149481735e-05,0.0023823515397932,7.977759056464913e-06,0.0023823515397932,-1.4820147778725113e-05
0.0031764687197242,-6.0001166277073873e-05,0.0031764687197242,8.589307631309816e-07,0.0031764687197242,1.156184994687371e-05,0.0031764687197242,-7.266882779770486e-06
0.0039705858996553,-7.342911388006501e-05,0.0039705858996553,-2.3133439539007957e-05,0.0039705858996553,1.122616140009322e-05,0.0039705858996553,-5.825737120078127e-07
0.0047647030795864,-5.581487421983054e-05,0.0047647030795864,-3.514955946220471e-05,0.0047647030795864,1.0732474973436856e-05,0.0047647030795864,-1.3131695085592392e-06
0.0055588202595174,-3.014390997447825e-05,0.0055588202595174,-3.86053e-05,0.0055588202595174,1.12459e-05,0.0055588202595174,-3.801275974947313e-06
0.0063529374394485,-2.429859989374742e-05,0.0063529374394485,-3.512001648906445e-05,0.0063529374394485,6.941066629937372e-06,0.0063529374394485,-8.817006846377835e-06
0.0071470546193796,-3.833855918685519e-05,0.0071470546193796,-3.2296171719320475e-05,0.0071470546193796,5.499520531809944e-06,0.0071470546193796,-1.1403901209706036e-05
0.0079411717993107,-5.613074973436855e-05,0.0079411717993107,-3.249363341491941e-05,0.0079411717993107,7.257011034196629e-06,0.0079411717993107,-1.1917242336168373e-05
0.0087352889792417,-5.453135747989182e-05,0.0087352889792417,-3.4251074539942017e-05,0.0087352889792417,6.733737106887354e-06,0.0087352889792417,-1.588643393335909e-05
0.0095294061591728,-2.6293198705292543e-05,0.0095294061591728,-3.677874417291562e-05,0.0095294061591728,3.86053e-06,0.0095294061591728,-1.5787725026563146e-05
0.0103235233391039,1.1350750876360185e-06,0.0103235233391039,-3.920766650287568e-05,0.0103235233391039,5.479805929243426e-06,0.0103235233391039,-1.6419596785603357e-05
0.0111176405190349,1.077201815697135e-05,0.0111176405190349,-4.51713638460025e-05,0.0111176405190349,3.4260809215143246e-06,0.0111176405190349,-1.4800351748227226e-05
0.011911757698966,2.3904321917943616e-05,0.011911757698966,-5.931001863603639e-05,0.011911757698966,7.799542465645108e-07,0.011911757698966,-1.1532100880648487e-05
0.0127058748788971,3.13878e-05,0.0127058748788971,-6.446398910892375e-05,0.0127058748788971,2.241174774184888e-06,0.0127058748788971,-1.1156957031945156e-05
0.0134999920588282,2.668808017598115e-05,0.0134999920588282,-3.709506968510161e-05,0.0134999920588282,3.18914e-06,0.0134999920588282,-1.3092177092576812e-05
0.0142941092387592,6.6244348637005975e-06,0.0142941092387592,2.4238266585006624e-05,0.0142941092387592,3.1495975010481763e-06,0.0142941092387592,-1.541255970548437e-05
0.0150882264186903,-2.0466291487716505e-05,0.0150882264186903,7.999440094422854e-05,0.0150882264186903,2.51774e-06,0.0150882264186903,-1.59457e-05
0.0158823435986214,-3.8101541230875486e-05,0.0158823435986214,9.304812178023431e-05,0.0158823435986214,8.985900804973487e-07,0.0158823435986214,-1.4701726624396888e-05
0.0166764607785524,-4.479600449856619e-05,0.0166764607785524,4.976415652432226e-05,0.0166764607785524,-1.7278689510636697e-06,0.0166764607785524,-1.1542077622340829e-05
0.0174705779584835,-4.215007475913211e-05,0.0174705779584835,-9.134617543330208e-06,0.0174705779584835,-1.2440774759132106e-06,0.0174705779584835,-9.9031e-06
0.0182646951384146,-2.193037117794286e-05,0.0182646951384146,-4.137929848914189e-05,0.0182646951384146,-3.169291722689095e-06,0.0182646951384146,-1.01598364812765e-05
0.0190588123183456,7.612270837879459e-06,0.0190588123183456,-5.334665300482348e-05,0.0190588123183456,-4.512179098321481e-06,0.0190588123183456,-8.007414821721347e-06
0.0198529294982767,1.268717983120805e-05,0.0198529294982767,-5.5262076231563787e-05,0.0198529294982767,-3.544532437337169e-06,0.0198529294982767,-5.163789776296901e-06
0.0206470466782078,-9.071935673906395e-06,0.0206470466782078,-4.7817098367947285e-05,0.0206470466782078,-2.616543716973702e-06,0.0206470466782078,-4.887274424539447e-06
0.0214411638581389,-3.994758020803309e-05,0.0214411638581389,-3.6897479416086246e-05,0.0214411638581389,-2.16230627888887e-06,0.0214411638581389,-6.21042e-06
