X [s],R BICEPS BRACHII: EMG 1 [V],X [s].1,R DELTOID ANTERIOR: EMG 2 [V],X [s].5,R DELTOID MEDIUS: EMG 6 [V],X [s].6,R DELTOID POSTERIOR: EMG 7 [V]
0.0,-4.53193e-06,0.0,-1.42672e-05,0.0,2.53452e-05,0.0,0.000262684
0.000794117179931,1.6291255230369342e-06,0.000794117179931,-2.248192599917912e-05,0.000794117179931,1.0752231746034727e-05,0.000794117179931,9.855718842785612e-05
0.0015882343598621,3.663059162239476e-06,0.0015882343598621,-2.8445491904209856e-05,0.0015882343598621,-3.821032246716841e-06,0.0015882343598621,-3.310577533417095e-05
0.0023823515397932,6.032664972667546e-06,0.0023823515397932,-2.931435607184261e-05,0.0023823515397932,-1.8729935845172596e-05,0.0023823515397932,-9.558490402116516e-05
0.0031764687197242,1.3190980820707646e-05,0.0031764687197242,-2.927487114873401e-05,0.0031764687197242,-3.061765821822637e-05,0.0031764687197242,-0.0001454069565824
0.0039705858996553,1.713051929995339e-05,0.0039705858996553,-3.192095389915299e-05,0.0039705858996553,-2.6470875401025424e-05,0.0039705858996553,-0.0001851179920971
0.0047647030795864,1.8976830428264168e-05,0.0047647030795864,-3.296754985125792e-05,0.0047647030795864,-1.290466502557932e-05,0.0047647030795864,-0.0002120531536386
0.0055588202595174,2.06455e-05,0.0055588202595174,-3.454732290168142e-05,0.0055588202595174,-9.883349050561582e-06,0.0055588202595174,-0.000228887107649
0.0063529374394485,1.616290748560824e-05,0.0063529374394485,-3.484354368339917e-05,0.0063529374394485,-1.3773516542705324e-05,0.0063529374394485,-0.0002578462392206
0.0071470546193796,1.069306506762436e-05,0.0071470546193796,-3.3559981146213654e-05,0.0071470546193796,-2.015174095161432e-05,0.0071470546193796,-0.0002834973098161
0.0079411717993107,3.5840786266125428e-06,0.0079411717993107,-3.456706707459704e-05,0.0079411717993107,-2.6135111321371358e-05,0.0079411717993107,-0.0002991364581119
0.0087352889792417,8.195189708411566e-07,0.0087352889792417,-3.326378337348924e-05,0.0087352889792417,-3.251334750670273e-05,0.0087352889792417,-0.0002989588882423
0.0095294061591728,-2.5572141841711558e-06,0.0095294061591728,-2.8327011654168768e-05,0.0095294061591728,-2.7616161494043813e-05,0.0095294061591728,-0.0002776917338909
0.0103235233391039,-9.21177301412599e-06,0.0103235233391039,-2.70237e-05,0.0103235233391039,-2.3153036990592044e-05,0.0103235233391039,-0.0002325519746431
0.0111176405190349,-1.5511306153900104e-05,0.0111176405190349,-2.572034385580528e-05,0.0111176405190349,-3.413273160850932e-05,0.0111176405190349,-0.000158340567521
0.011911757698966,-1.93027e-05,0.011911757698966,-1.9282958692379425e-05,0.011911757698966,-3.2078404941044184e-05,0.011911757698966,-5.225497996387365e-05
0.0127058748788971,-1.6320973919361336e-05,0.0127058748788971,-1.4662115074851669e-05,0.0127058748788971,-1.166166401968744e-05,0.0127058748788971,8.213286565783866e-05
0.0134999920588282,-1.7959859912009426e-05,0.0134999920588282,-1.6617076893820806e-05,0.0134999920588282,-1.6788336098124397e-07,0.0134999920588282,0.0001277329255525
0.0142941092387592,-1.946060073628908e-05,0.0142941092387592,-1.7308228582520653e-05,0.0142941092387592,-4.245590073628907e-06,0.0142941092387592,0.000106604070438
0.0150882264186903,-1.2332497687869649e-05,0.0150882264186903,-1.727862830181412e-05,0.0150882264186903,7.74950297279639e-06,0.0150882264186903,0.000125599771483
0.0158823435986214,-5.677326696347897e-06,0.0158823435986214,-1.7614262261357502e-05,0.0158823435986214,2.3222412463815e-05,0.0158823435986214,0.0001301025807649
0.0166764607785524,-3.090380333335144e-06,0.0166764607785524,-2.0546669249003383e-05,0.0166764607785524,1.896688627058364e-05,0.0166764607785524,0.0001483692895106
0.0174705779584835,-5.617919734802083e-06,0.0174705779584835,-2.341006911270155e-05,0.0174705779584835,8.323550000828696e-06,0.0174705779584835,8.873491718252991e-05
0.0182646951384146,-7.3458882406382494e-06,0.0182646951384146,-2.117881744274593e-05,0.0182646951384146,7.493677520272191e-06,0.0182646951384146,3.0953068704295725e-05
0.0190588123183456,-1.0061043061592865e-05,0.0190588123183456,-1.8967e-05,0.0190588123183456,1.2470194589928886e-05,0.0190588123183456,6.02872026515925e-05
0.0198529294982767,-1.35958e-05,0.0198529294982767,-2.121809641316358e-05,0.0198529294982767,9.310490336062e-06,0.0198529294982767,7.508723596725631e-05
0.0206470466782078,-7.296967146357806e-06,0.0206470466782078,-1.993454699731325e-05,0.0206470466782078,6.368159933806727e-06,0.0206470466782078,9.483691053600686e-06
0.0214411638581389,-2.8731737211111296e-06,0.0214411638581389,-1.7722908122452295e-05,0.0214411638581389,1.1907269768889036e-05,0.0214411638581389,-5.322770698000033e-05
0.0222352810380699,-4.216009555553131e-06,0.0222352810380699,-1.9065747106934448e-05,0.0222352810380699,1.4563397886771104e-05,0.0222352810380699,-5.275383678298136e-05
0.023029398218001,-7.000270017037329e-06,0.023029398218001,-1.90461461307497e-05,0.023029398218001,5.993364254322206e-06,0.023029398218001,-4.412459483192462e-05
0.0238235153979321,-9.843883420124956e-06,0.0238235153979321,-1.5294060146817587e-05,0.0238235153979321,-2.5381234268811544e-06,0.0238235153979321,-3.295918859890522e-05
0.0246176325778631,-8.975002153002482e-06,0.0246176325778631,-1.1996294375440048e-05,0.0246176325778631,1.7347664393035923e-05,0.0246176325778631,2.300415796027134e-06
0.0254117497577942,-7.296447373626164e-06,0.0254117497577942,-1.55901501975764e-05,0.0254117497577942,2.4160262981419555e-05,0.0254117497577942,1.3892195030967408e-05
0.0262058669377253,-4.670224066619148e-06,0.0262058669377253,-1.874975154048136e-05,0.0262058669377253,1.47417436328819e-05,0.0262058669377253,1.578843473281062e-05
0.0269999841176564,-5.8746627317832245e-06,0.0269999841176564,-2.0309779461853828e-05,0.0269999841176564,5.203501804650328e-06,0.0269999841176564,-6.881224409726677e-06
0.0277941012975874,-5.025556429672199e-06,0.0277941012975874,-1.6281498627891227e-05,0.0277941012975874,4.413525947986965e-06,0.0277941012975874,-2.619456017845916e-05
