time_ms,emg_value
1763314878857,0.0
1763314878858,10.0
1763314878859,0.0
1763314878860,6.0
1763314878861,1.0
1763314878862,0.0
1763314878863,5.0
1763314878864,13.0
1763314878865,0.0
1763314878866,0.0
1763314878867,4.0
1763314878868,6.0
1763314878869,0.0
1763314878870,6.0
1763314878871,7.0
1763314878872,11.0
1763314878873,8.0
1763314878874,0.0
1763314878875,0.0
1763314878876,7.0
1763314878877,4.0
1763314878878,0.0
1763314878879,0.0
1763314878880,0.0
1763314878881,5.0
1763314878882,6.0
1763314878883,6.0
1763314878884,0.0
1763314878885,0.0
1763314878886,4.0
1763314878887,0.0
1763314878888,11.0
1763314878889,7.0
1763314878890,3.0
1763314878891,0.0
1763314878892,11.0
1763314878893,0.0
1763314878894,4.0
1763314878895,0.0
1763314878896,0.0
1763314878897,5.0
1763314878898,6.0
1763314878899,6.0
1763314878900,0.0
1763314878901,4.0
1763314878902,0.0
1763314878903,0.0
1763314878904,5.0
1763314878905,7.0
1763314878906,0.0
1763314878907,0.0
1763314878908,0.0
1763314878909,0.0
1763314878910,0.0
1763314878911,0.0
1763314878912,0.0
1763314878913,0.0
1763314878914,0.0
1763314878915,0.0
1763314878916,0.0
1763314878917,0.0
1763314878918,0.0
1763314878919,4.0
1763314878920,0.0
1763314878921,0.0
1763314878922,3.0
1763314878923,0.0
1763314878924,5.0
1763314878925,9.0
1763314878926,2.0
1763314878927,10.0
1763314878928,5.0
1763314878929,1.0
1763314878930,9.0
1763314878931,9.0
1763314878932,1.0
1763314878933,5.0
1763314878934,0.0
1763314878935,0.0
1763314878936,0.0
1763314878937,12.0
1763314878938,14.0
1763314878939,1.0
1763314878940,3.0
1763314878941,1.0
1763314878942,5.0
1763314878943,11.0
1763314878944,5.0
1763314878945,1.0
1763314878946,7.0
1763314878947,0.0
1763314878948,0.0
1763314878949,12.0
1763314878950,0.0
1763314878951,0.0
1763314878952,0.0
1763314878953,16.0
1763314878954,10.0
1763314878955,6.0
1763314878956,0.0
1763314878957,0.0
1763314878958,9.0
1763314878959,16.0
1763314878960,6.0
1763314878961,0.0
1763314878962,0.0
1763314878963,0.0
1763314878964,5.0
1763314878965,0.0
1763314878966,0.0
1763314878967,1.0
1763314878968,3.0
1763314878969,2.0
1763314878970,13.0
1763314878971,3.0
1763314878972,1.0
1763314878973,10.0
1763314878974,1.0
1763314878975,0.0
1763314878976,0.0
1763314878977,0.0
1763314878978,12.0
1763314878979,0.0
1763314878980,6.0
1763314878981,7.0
1763314878982,0.0
1763314878983,4.0
1763314878984,0.0
1763314878985,5.0
1763314878986,12.0
1763314878987,0.0
1763314878988,13.0
1763314878989,5.0
1763314878990,0.0
1763314878991,6.0
1763314878992,0.0
1763314878993,0.0
1763314878994,10.0
1763314878995,9.0
1763314878996,0.0
1763314878997,12.0
1763314878998,10.0
1763314878999,5.0
1763314879000,11.0
1763314879001,0.0
1763314879002,1.0
1763314879003,0.0
1763314879004,0.0
1763314879005,0.0
1763314879006,9.0
1763314879007,2.0
1763314879008,0.0
1763314879009,1.0
1763314879010,6.0
1763314879011,0.0
1763314879012,6.0
1763314879013,11.0
1763314879014,0.0
1763314879015,0.0
1763314879016,0.0
1763314879017,14.0
1763314879018,0.0
1763314879019,0.0
1763314879020,0.0
1763314879021,0.0
1763314879022,22.0
1763314879023,3.0
1763314879024,0.0
1763314879025,0.0
1763314879026,0.0
1763314879027,0.0
1763314879028,15.0
1763314879029,1.0
1763314879030,3.0
1763314879031,5.0
1763314879032,0.0
1763314879033,0.0
1763314879034,9.0
1763314879035,0.0
1763314879036,4.0
1763314879037,5.0
1763314879038,0.0
1763314879039,10.0
1763314879040,10.0
1763314879041,4.0
1763314879042,13.0
1763314879043,0.0
1763314879044,10.0
1763314879045,0.0
1763314879046,3.0
1763314879047,0.0
1763314879048,0.0
1763314879049,5.0
1763314879050,0.0
1763314879051,11.0
1763314879052,7.0
1763314879053,0.0
1763314879054,0.0
1763314879055,0.0
1763314879056,0.0
1763314879057,0.0
1763314879058,10.0
1763314879059,0.0
1763314879060,0.0
1763314879061,3.0
1763314879062,0.0
1763314879063,8.0
1763314879064,5.0
1763314879065,6.0
1763314879066,0.0
1763314879067,0.0
1763314879068,0.0
1763314879069,6.0
1763314879070,2.0
1763314879071,0.0
1763314879072,0.0
1763314879073,2.0
1763314879074,2.0
1763314879075,6.0
1763314879076,0.0
1763314879077,16.0
1763314879078,7.0
1763314879079,7.0
1763314879080,7.0
1763314879081,1.0
1763314879082,0.0
1763314879083,14.0
1763314879084,15.0
1763314879085,0.0
1763314879086,0.0
1763314879087,6.0
1763314879088,1.0
1763314879089,3.0
1763314879090,0.0
1763314879091,5.0
1763314879092,7.0
1763314879093,12.0
1763314879094,0.0
1763314879095,2.0
1763314879096,0.0
1763314879097,0.0
1763314879098,0.0
1763314879099,5.0
1763314879100,1.0
1763314879101,1.0
1763314879102,0.0
1763314879103,5.0
1763314879104,5.0
1763314879105,16.0
1763314879106,6.0
1763314879107,10.0
1763314879108,13.0
1763314879109,0.0
1763314879110,5.0
1763314879111,15.0
1763314879112,0.0
1763314879113,1.0
1763314879114,0.0
1763314879115,0.0
1763314879116,0.0
1763314879117,16.0
1763314879118,10.0
1763314879119,0.0
1763314879120,11.0
1763314879121,7.0
1763314879122,0.0
1763314879123,3.0
1763314879124,0.0
1763314879125,0.0
1763314879126,3.0
1763314879127,3.0
1763314879128,1.0
1763314879129,0.0
1763314879130,3.0
1763314879131,7.0
1763314879132,12.0
1763314879133,4.0
1763314879134,0.0
1763314879135,11.0
1763314879136,6.0
1763314879137,6.0
1763314879138,7.0
1763314879139,4.0
1763314879140,0.0
1763314879141,10.0
1763314879142,0.0
1763314879143,0.0
1763314879144,0.0
1763314879145,0.0
1763314879146,0.0
1763314879147,0.0
1763314879148,0.0
1763314879149,5.0
1763314879150,13.0
1763314879151,4.0
1763314879152,0.0
1763314879153,20.0
1763314879154,4.0
1763314879155,8.0
1763314879156,9.0
1763314879157,0.0
1763314879158,0.0
1763314879159,10.0
1763314879160,0.0
1763314879161,0.0
1763314879162,3.0
1763314879163,5.0
1763314879164,14.0
1763314879165,5.0
1763314879166,0.0
1763314879167,3.0
1763314879168,0.0
1763314879169,1.0
1763314879170,10.0
1763314879171,5.0
1763314879172,3.0
1763314879173,0.0
1763314879174,13.0
1763314879175,0.0
1763314879176,10.0
1763314879177,1.0
1763314879178,0.0
1763314879179,0.0
1763314879180,0.0
1763314879181,9.0
1763314879182,0.0
1763314879183,5.0
1763314879184,15.0
1763314879185,1.0
1763314879186,0.0
1763314879187,5.0
1763314879188,6.0
1763314879189,2.0
1763314879190,0.0
1763314879191,2.0
1763314879192,5.0
1763314879193,2.0
1763314879194,2.0
1763314879195,10.0
1763314879196,4.0
1763314879197,16.0
1763314879198,0.0
1763314879199,14.0
1763314879200,2.0
1763314879201,0.0
1763314879202,0.0
