time_ms,emg_value
1762986402261,0.0
1762986402262,0.0
1762986402263,0.0
1762986402264,0.0
1762986402265,0.0
1762986402266,0.0
1762986402267,1.0
1762986402268,0.0
1762986402269,0.0
1762986402270,0.0
1762986402271,0.0
1762986402272,0.0
1762986402273,0.0
1762986402274,0.0
1762986402275,0.0
1762986402276,0.0
1762986402277,0.0
1762986402278,1.0
1762986402279,3.0
1762986402280,0.0
1762986402281,0.0
1762986402282,0.0
1762986402283,0.0
1762986402284,0.0
1762986402285,0.0
1762986402286,0.0
1762986402287,0.0
1762986402288,0.0
1762986402289,2.0
1762986402290,0.0
1762986402291,0.0
1762986402292,0.0
1762986402293,0.0
1762986402294,1.0
1762986402295,2.0
1762986402296,2.0
1762986402297,4.0
1762986402298,1.0
1762986402299,0.0
1762986402300,0.0
1762986402301,0.0
1762986402302,0.0
1762986402303,0.0
1762986402304,0.0
1762986402305,0.0
1762986402306,0.0
1762986402307,0.0
1762986402308,0.0
1762986402309,0.0
1762986402310,1.0
1762986402311,3.0
1762986402312,0.0
1762986402313,1.0
1762986402314,0.0
1762986402315,4.0
1762986402316,0.0
1762986402317,3.0
1762986402318,0.0
1762986402319,1.0
1762986402320,0.0
1762986402321,0.0
1762986402322,0.0
1762986402323,6.0
1762986402324,0.0
1762986402325,6.0
1762986402326,0.0
1762986402327,2.0
1762986402328,0.0
1762986402329,0.0
1762986402330,0.0
1762986402331,6.0
1762986402332,0.0
1762986402333,0.0
1762986402334,0.0
1762986402335,0.0
1762986402336,1.0
1762986402337,0.0
1762986402338,0.0
1762986402339,2.0
1762986402340,0.0
1762986402341,1.0
1762986402342,0.0
1762986402343,0.0
1762986402344,6.0
1762986402345,3.0
1762986402346,0.0
1762986402347,0.0
1762986402348,0.0
1762986402349,1.0
1762986402350,0.0
1762986402351,10.0
1762986402352,2.0
1762986402353,0.0
1762986402354,0.0
1762986402355,3.0
1762986402356,0.0
1762986402357,0.0
1762986402358,0.0
1762986402359,0.0
1762986402360,0.0
1762986402361,10.0
1762986402362,0.0
1762986402363,0.0
1762986402364,0.0
1762986402365,0.0
1762986402366,0.0
1762986402367,1.0
1762986402368,0.0
1762986402369,0.0
1762986402370,1.0
1762986402371,0.0
1762986402372,3.0
1762986402373,1.0
1762986402374,0.0
1762986402375,3.0
1762986402376,0.0
1762986402377,12.0
1762986402378,0.0
1762986402379,0.0
1762986402380,0.0
1762986402381,0.0
1762986402382,1.0
1762986402383,0.0
1762986402384,3.0
1762986402385,3.0
1762986402386,0.0
1762986402387,4.0
1762986402388,3.0
1762986402389,0.0
1762986402390,0.0
1762986402391,2.0
1762986402392,0.0
1762986402393,0.0
1762986402394,0.0
1762986402395,0.0
1762986402396,0.0
1762986402397,0.0
1762986402398,0.0
1762986402399,0.0
1762986402400,1.0
1762986402401,3.0
1762986402402,0.0
1762986402403,1.0
1762986402404,1.0
1762986402405,0.0
1762986402406,0.0
1762986402407,0.0
1762986402408,1.0
1762986402409,0.0
1762986402410,0.0
1762986402411,0.0
1762986402412,0.0
1762986402413,0.0
1762986402414,0.0
1762986402415,0.0
1762986402416,2.0
1762986402417,0.0
1762986402418,0.0
1762986402419,0.0
1762986402420,0.0
1762986402421,2.0
1762986402422,1.0
1762986402423,3.0
1762986402424,0.0
1762986402425,0.0
1762986402426,0.0
1762986402427,0.0
1762986402428,0.0
1762986402429,1.0
1762986402430,2.0
1762986402431,0.0
1762986402432,0.0
1762986402433,0.0
1762986402434,2.0
1762986402435,0.0
1762986402436,1.0
1762986402437,0.0
1762986402438,0.0
1762986402439,0.0
1762986402440,12.0
1762986402441,0.0
1762986402442,0.0
1762986402443,0.0
1762986402444,2.0
1762986402445,1.0
1762986402446,0.0
1762986402447,9.0
1762986402448,0.0
1762986402449,2.0
1762986402450,2.0
1762986402451,1.0
1762986402452,0.0
1762986402453,1.0
1762986402454,1.0
1762986402455,0.0
1762986402456,0.0
1762986402457,0.0
1762986402458,0.0
1762986402459,0.0
1762986402460,0.0
1762986402461,0.0
1762986402462,0.0
1762986402463,0.0
1762986402464,0.0
1762986402465,0.0
1762986402466,5.0
1762986402467,0.0
1762986402468,2.0
1762986402469,0.0
1762986402470,9.0
1762986402471,0.0
1762986402472,0.0
1762986402473,3.0
1762986402474,3.0
1762986402475,0.0
1762986402476,3.0
1762986402477,0.0
1762986402478,0.0
1762986402479,1.0
1762986402480,0.0
1762986402481,0.0
1762986402482,0.0
1762986402483,0.0
1762986402484,0.0
1762986402485,0.0
1762986402486,3.0
1762986402487,5.0
1762986402488,2.0
1762986402489,0.0
1762986402490,0.0
1762986402491,2.0
1762986402492,6.0
1762986402493,0.0
1762986402494,0.0
1762986402495,1.0
1762986402496,0.0
1762986402497,2.0
1762986402498,0.0
1762986402499,10.0
1762986402500,2.0
1762986402501,0.0
1762986402502,0.0
1762986402503,0.0
1762986402504,0.0
1762986402505,0.0
1762986402506,0.0
1762986402507,0.0
1762986402508,0.0
1762986402509,3.0
1762986402510,2.0
1762986402511,0.0
1762986402512,0.0
1762986402513,0.0
1762986402514,0.0
1762986402515,0.0
1762986402516,0.0
1762986402517,0.0
1762986402518,2.0
1762986402519,0.0
1762986402520,0.0
1762986402521,0.0
1762986402522,6.0
1762986402523,0.0
1762986402524,1.0
1762986402525,0.0
1762986402526,0.0
1762986402527,0.0
1762986402528,0.0
1762986402529,0.0
1762986402530,1.0
1762986402531,0.0
1762986402532,0.0
1762986402533,4.0
1762986402534,0.0
1762986402535,0.0
1762986402536,1.0
1762986402537,2.0
1762986402538,0.0
1762986402539,3.0
1762986402540,0.0
1762986402541,0.0
1762986402542,0.0
1762986402543,0.0
1762986402544,2.0
1762986402545,0.0
1762986402546,0.0
1762986402547,2.0
1762986402548,0.0
1762986402549,0.0
1762986402550,0.0
1762986402551,0.0
1762986402552,0.0
1762986402553,0.0
1762986402554,1.0
1762986402555,0.0
1762986402556,1.0
1762986402557,2.0
1762986402558,0.0
1762986402559,0.0
1762986402560,3.0
1762986402561,0.0
1762986402562,0.0
1762986402563,0.0
1762986402564,0.0
1762986402565,0.0
1762986402566,0.0
1762986402567,2.0
1762986402568,1.0
1762986402569,0.0
1762986402570,3.0
1762986402571,0.0
1762986402572,10.0
1762986402573,0.0
1762986402574,0.0
1762986402575,1.0
1762986402576,0.0
1762986402577,0.0
1762986402578,1.0
1762986402579,0.0
1762986402580,0.0
1762986402581,3.0
1762986402582,0.0
1762986402583,0.0
1762986402584,0.0
1762986402585,3.0
1762986402586,0.0
1762986402587,0.0
1762986402588,0.0
1762986402589,2.0
1762986402590,0.0
1762986402591,0.0
1762986402592,0.0
1762986402593,0.0
1762986402594,0.0
1762986402595,1.0
1762986402596,0.0
1762986402597,2.0
1762986402598,0.0
1762986402599,1.0
1762986402600,4.0
1762986402601,0.0
1762986402602,0.0
1762986402603,0.0
1762986402604,0.0
1762986402605,0.0
1762986402606,0.0
1762986402607,0.0
1762986402608,1.0
1762986402609,1.0
1762986402610,0.0
1762986402611,0.0
1762986402612,0.0
1762986402613,5.0
1762986402614,0.0
1762986402615,0.0
1762986402616,3.0
1762986402617,2.0
1762986402618,3.0
1762986402619,0.0
1762986402620,0.0
1762986402621,0.0
1762986402622,1.0
1762986402623,0.0
1762986402624,0.0
1762986402625,0.0
1762986402626,0.0
1762986402627,0.0
1762986402628,0.0
1762986402629,0.0
1762986402630,2.0
1762986402631,0.0
1762986402632,2.0
1762986402633,0.0
1762986402634,0.0
1762986402635,0.0
1762986402636,3.0
1762986402637,0.0
1762986402638,0.0
1762986402639,2.0
1762986402640,1.0
1762986402641,0.0
1762986402642,4.0
1762986402643,0.0
1762986402644,1.0
1762986402645,0.0
1762986402646,0.0
1762986402647,1.0
1762986402648,1.0
1762986402649,0.0
1762986402650,0.0
1762986402651,0.0
1762986402652,0.0
1762986402653,0.0
1762986402654,0.0
1762986402655,2.0
1762986402656,0.0
1762986402657,0.0
1762986402658,0.0
1762986402659,0.0
1762986402660,0.0
1762986402661,0.0
1762986402662,0.0
1762986402663,0.0
1762986402664,0.0
1762986402665,0.0
1762986402666,0.0
1762986402667,1.0
1762986402668,0.0
1762986402669,0.0
1762986402670,0.0
1762986402671,1.0
1762986402672,1.0
1762986402673,0.0
1762986402674,0.0
1762986402675,1.0
1762986402676,0.0
1762986402677,0.0
1762986402678,0.0
1762986402679,10.0
1762986402680,0.0
1762986402681,0.0
1762986402682,0.0
1762986402683,2.0
1762986402684,0.0
1762986402685,1.0
1762986402686,0.0
1762986402687,1.0
1762986402688,2.0
1762986402689,7.0
1762986402690,2.0
1762986402691,5.0
1762986402692,0.0
1762986402693,0.0
1762986402694,0.0
1762986402695,2.0
1762986402696,2.0
1762986402697,0.0
1762986402698,3.0
1762986402699,0.0
1762986402700,0.0
1762986402701,0.0
1762986402702,2.0
1762986402703,0.0
1762986402704,0.0
1762986402705,0.0
1762986402706,0.0
1762986402707,3.0
1762986402708,2.0
1762986402709,0.0
1762986402710,0.0
1762986402711,0.0
1762986402712,6.0
1762986402713,2.0
1762986402714,4.0
1762986402715,0.0
1762986402716,12.0
1762986402717,4.0
1762986402718,1.0
1762986402719,0.0
1762986402720,0.0
1762986402721,3.0
1762986402722,0.0
1762986402723,0.0
1762986402724,0.0
1762986402725,0.0
1762986402726,0.0
1762986402727,3.0
1762986402728,0.0
1762986402729,3.0
1762986402730,0.0
1762986402731,0.0
1762986402732,0.0
1762986402733,3.0
1762986402734,0.0
1762986402735,0.0
1762986402736,0.0
1762986402737,0.0
1762986402738,0.0
1762986402739,0.0
1762986402740,0.0
1762986402741,0.0
1762986402742,0.0
1762986402743,0.0
1762986402744,0.0
1762986402745,5.0
1762986402746,0.0
1762986402747,1.0
1762986402748,1.0
1762986402749,0.0
1762986402750,0.0
1762986402751,0.0
1762986402752,0.0
1762986402753,0.0
1762986402754,0.0
1762986402755,9.0
1762986402756,2.0
1762986402757,1.0
1762986402758,0.0
1762986402759,2.0
1762986402760,0.0
1762986402761,0.0
1762986402762,0.0
1762986402763,0.0
1762986402764,0.0
1762986402765,0.0
1762986402766,0.0
1762986402767,0.0
1762986402768,3.0
1762986402769,2.0
1762986402770,0.0
1762986402771,0.0
1762986402772,0.0
1762986402773,0.0
1762986402774,0.0
1762986402775,0.0
1762986402776,0.0
1762986402777,0.0
1762986402778,0.0
1762986402779,0.0
1762986402780,0.0
1762986402781,0.0
1762986402782,0.0
1762986402783,3.0
1762986402784,0.0
1762986402785,0.0
1762986402786,2.0
1762986402787,0.0
1762986402788,5.0
1762986402789,0.0
1762986402790,0.0
1762986402791,0.0
1762986402792,1.0
1762986402793,0.0
1762986402794,2.0
1762986402795,0.0
1762986402796,0.0
1762986402797,0.0
1762986402798,0.0
1762986402799,0.0
1762986402800,0.0
1762986402801,0.0
1762986402802,7.0
1762986402803,0.0
1762986402804,0.0
1762986402805,1.0
1762986402806,0.0
1762986402807,0.0
1762986402808,0.0
1762986402809,2.0
1762986402810,1.0
1762986402811,0.0
1762986402812,1.0
1762986402813,0.0
1762986402814,0.0
1762986402815,0.0
1762986402816,0.0
1762986402817,0.0
1762986402818,0.0
1762986402819,1.0
1762986402820,1.0
1762986402821,2.0
1762986402822,0.0
1762986402823,0.0
1762986402824,0.0
1762986402825,0.0
1762986402826,0.0
1762986402827,0.0
1762986402828,0.0
1762986402829,2.0
1762986402830,1.0
1762986402831,0.0
1762986402832,1.0
1762986402833,0.0
1762986402834,1.0
1762986402835,0.0
1762986402836,0.0
1762986402837,0.0
1762986402838,2.0
1762986402839,2.0
1762986402840,0.0
1762986402841,5.0
1762986402842,0.0
1762986402843,2.0
1762986402844,0.0
1762986402845,2.0
1762986402846,0.0
1762986402847,0.0
1762986402848,6.0
1762986402849,1.0
1762986402850,0.0
1762986402851,0.0
1762986402852,1.0
1762986402853,11.0
1762986402854,0.0
1762986402855,0.0
1762986402856,0.0
1762986402857,0.0
1762986402858,0.0
1762986402859,1.0
1762986402860,10.0
1762986402861,3.0
1762986402862,0.0
1762986402863,0.0
1762986402864,0.0
1762986402865,0.0
1762986402866,0.0
1762986402867,0.0
1762986402868,0.0
1762986402869,0.0
1762986402870,0.0
1762986402871,0.0
1762986402872,3.0
1762986402873,0.0
1762986402874,1.0
1762986402875,0.0
1762986402876,2.0
1762986402877,1.0
1762986402878,0.0
1762986402879,10.0
1762986402880,0.0
1762986402881,0.0
1762986402882,0.0
1762986402883,2.0
1762986402884,0.0
1762986402885,0.0
1762986402886,0.0
1762986402887,0.0
1762986402888,0.0
1762986402889,0.0
1762986402890,2.0
1762986402891,0.0
1762986402892,0.0
1762986402893,0.0
1762986402894,0.0
1762986402895,3.0
1762986402896,3.0
1762986402897,0.0
1762986402898,0.0
1762986402899,2.0
1762986402900,0.0
1762986402901,0.0
1762986402902,1.0
1762986402903,1.0
1762986402904,1.0
1762986402905,0.0
1762986402906,0.0
1762986402907,1.0
1762986402908,2.0
1762986402909,1.0
1762986402910,2.0
1762986402911,0.0
1762986402912,7.0
1762986402913,0.0
1762986402914,0.0
1762986402915,0.0
1762986402916,2.0
1762986402917,0.0
1762986402918,0.0
1762986402919,1.0
1762986402920,0.0
1762986402921,1.0
1762986402922,0.0
1762986402923,5.0
1762986402924,0.0
1762986402925,0.0
1762986402926,0.0
1762986402927,0.0
1762986402928,0.0
1762986402929,11.0
1762986402930,6.0
1762986402931,0.0
1762986402932,0.0
1762986402933,1.0
1762986402934,0.0
1762986402935,11.0
1762986402936,0.0
1762986402937,0.0
1762986402938,0.0
1762986402939,0.0
1762986402940,0.0
1762986402941,0.0
1762986402942,0.0
1762986402943,0.0
1762986402944,0.0
1762986402945,0.0
1762986402946,5.0
1762986402947,0.0
1762986402948,1.0
1762986402949,1.0
1762986402950,0.0
1762986402951,0.0
1762986402952,3.0
1762986402953,0.0
1762986402954,0.0
1762986402955,0.0
1762986402956,11.0
1762986402957,0.0
1762986402958,0.0
1762986402959,0.0
1762986402960,0.0
1762986402961,0.0
1762986402962,1.0
1762986402963,1.0
1762986402964,0.0
1762986402965,3.0
1762986402966,2.0
1762986402967,2.0
1762986402968,0.0
1762986402969,0.0
1762986402970,4.0
1762986402971,0.0
1762986402972,6.0
1762986402973,0.0
1762986402974,0.0
1762986402975,2.0
1762986402976,0.0
1762986402977,0.0
1762986402978,0.0
1762986402979,0.0
1762986402980,1.0
1762986402981,3.0
1762986402982,0.0
1762986402983,2.0
1762986402984,0.0
1762986402985,0.0
1762986402986,0.0
1762986402987,0.0
1762986402988,0.0
1762986402989,0.0
1762986402990,0.0
1762986402991,0.0
1762986402992,0.0
1762986402993,0.0
1762986402994,0.0
1762986402995,0.0
1762986402996,0.0
1762986402997,0.0
1762986402998,3.0
1762986402999,0.0
1762986403000,1.0
1762986403001,0.0
1762986403002,6.0
1762986403003,0.0
1762986403004,2.0
1762986403005,0.0
1762986403006,0.0
1762986403007,0.0
1762986403008,0.0
1762986403009,0.0
1762986403010,0.0
1762986403011,0.0
1762986403012,1.0
1762986403013,0.0
1762986403014,1.0
1762986403015,0.0
1762986403016,0.0
1762986403017,0.0
1762986403018,0.0
1762986403019,0.0
1762986403020,0.0
1762986403021,4.0
1762986403022,0.0
1762986403023,6.0
1762986403024,0.0
1762986403025,0.0
1762986403026,0.0
1762986403027,0.0
1762986403028,6.0
1762986403029,0.0
1762986403030,0.0
1762986403031,2.0
1762986403032,0.0
1762986403033,6.0
1762986403034,0.0
1762986403035,4.0
1762986403036,0.0
1762986403037,0.0
1762986403038,0.0
1762986403039,2.0
1762986403040,2.0
1762986403041,0.0
1762986403042,1.0
1762986403043,2.0
1762986403044,1.0
1762986403045,1.0
1762986403046,3.0
1762986403047,0.0
1762986403048,0.0
1762986403049,2.0
1762986403050,0.0
1762986403051,0.0
1762986403052,1.0
1762986403053,2.0
1762986403054,0.0
1762986403055,0.0
1762986403056,0.0
1762986403057,6.0
1762986403058,2.0
1762986403059,0.0
1762986403060,3.0
1762986403061,7.0
1762986403062,2.0
1762986403063,2.0
1762986403064,0.0
1762986403065,2.0
1762986403066,1.0
1762986403067,0.0
1762986403068,2.0
1762986403069,0.0
1762986403070,1.0
1762986403071,0.0
1762986403072,0.0
1762986403073,0.0
1762986403074,0.0
1762986403075,2.0
1762986403076,7.0
1762986403077,0.0
1762986403078,2.0
1762986403079,1.0
1762986403080,0.0
1762986403081,0.0
1762986403082,0.0
1762986403083,1.0
1762986403084,1.0
1762986403085,9.0
1762986403086,2.0
1762986403087,0.0
1762986403088,0.0
1762986403089,4.0
1762986403090,0.0
1762986403091,1.0
1762986403092,2.0
1762986403093,3.0
1762986403094,6.0
1762986403095,0.0
1762986403096,1.0
1762986403097,0.0
1762986403098,0.0
1762986403099,0.0
1762986403100,0.0
1762986403101,0.0
1762986403102,1.0
1762986403103,3.0
1762986403104,1.0
1762986403105,0.0
1762986403106,0.0
1762986403107,6.0
1762986403108,0.0
1762986403109,0.0
1762986403110,1.0
1762986403111,0.0
1762986403112,11.0
1762986403113,0.0
1762986403114,3.0
1762986403115,1.0
1762986403116,0.0
1762986403117,2.0
1762986403118,6.0
1762986403119,0.0
1762986403120,0.0
1762986403121,0.0
1762986403122,0.0
1762986403123,0.0
1762986403124,3.0
1762986403125,2.0
1762986403126,2.0
1762986403127,2.0
1762986403128,0.0
1762986403129,0.0
1762986403130,0.0
1762986403131,0.0
1762986403132,0.0
1762986403133,1.0
1762986403134,6.0
1762986403135,0.0
1762986403136,0.0
1762986403137,1.0
1762986403138,0.0
1762986403139,2.0
1762986403140,2.0
1762986403141,10.0
1762986403142,4.0
1762986403143,0.0
1762986403144,6.0
1762986403145,2.0
1762986403146,3.0
1762986403147,0.0
1762986403148,2.0
1762986403149,2.0
1762986403150,0.0
1762986403151,1.0
1762986403152,1.0
1762986403153,0.0
1762986403154,0.0
1762986403155,0.0
1762986403156,6.0
1762986403157,0.0
1762986403158,0.0
1762986403159,0.0
1762986403160,0.0
1762986403161,3.0
1762986403162,0.0
1762986403163,6.0
1762986403164,0.0
1762986403165,2.0
1762986403166,0.0
1762986403167,0.0
1762986403168,0.0
1762986403169,0.0
1762986403170,0.0
1762986403171,1.0
1762986403172,0.0
1762986403173,0.0
1762986403174,0.0
1762986403175,0.0
1762986403176,0.0
1762986403177,0.0
1762986403178,0.0
1762986403179,4.0
1762986403180,5.0
1762986403181,0.0
1762986403182,3.0
1762986403183,2.0
1762986403184,0.0
1762986403185,0.0
1762986403186,11.0
1762986403187,0.0
1762986403188,6.0
1762986403189,5.0
1762986403190,0.0
1762986403191,0.0
1762986403192,0.0
1762986403193,2.0
1762986403194,6.0
1762986403195,2.0
1762986403196,1.0
1762986403197,0.0
1762986403198,2.0
1762986403199,0.0
1762986403200,4.0
1762986403201,2.0
1762986403202,0.0
1762986403203,0.0
1762986403204,0.0
1762986403205,0.0
1762986403206,0.0
1762986403207,0.0
1762986403208,0.0
1762986403209,0.0
1762986403210,0.0
1762986403211,0.0
1762986403212,1.0
1762986403213,0.0
1762986403214,0.0
1762986403215,0.0
1762986403216,0.0
1762986403217,0.0
1762986403218,0.0
1762986403219,0.0
1762986403220,0.0
1762986403221,0.0
1762986403222,0.0
1762986403223,1.0
1762986403224,0.0
1762986403225,0.0
1762986403226,4.0
1762986403227,2.0
