time_ms,emg_value
1762982512628,0.0
1762982512629,1.0
1762982512630,0.0
1762982512631,0.0
1762982512632,0.0
1762982512633,4.0
1762982512634,6.0
1762982512635,1.0
1762982512636,0.0
1762982512637,0.0
1762982512638,0.0
1762982512639,0.0
1762982512640,0.0
1762982512641,6.0
1762982512642,3.0
1762982512643,0.0
1762982512644,0.0
1762982512645,6.0
1762982512646,2.0
1762982512647,1.0
1762982512648,0.0
1762982512649,7.0
1762982512650,0.0
1762982512651,0.0
1762982512652,0.0
1762982512653,0.0
1762982512654,4.0
1762982512655,10.0
1762982512656,2.0
1762982512657,9.0
1762982512658,10.0
1762982512659,0.0
1762982512660,0.0
1762982512661,12.0
1762982512662,0.0
1762982512663,1.0
1762982512664,3.0
1762982512665,1.0
1762982512666,0.0
1762982512667,0.0
1762982512668,0.0
1762982512669,1.0
1762982512670,3.0
1762982512671,0.0
1762982512672,0.0
1762982512673,0.0
1762982512674,3.0
1762982512675,0.0
1762982512676,3.0
1762982512677,0.0
1762982512678,1.0
1762982512679,0.0
1762982512680,3.0
1762982512681,9.0
1762982512682,2.0
1762982512683,3.0
1762982512684,0.0
1762982512685,0.0
1762982512686,3.0
1762982512687,6.0
1762982512688,6.0
1762982512689,2.0
1762982512690,3.0
1762982512691,0.0
1762982512692,4.0
1762982512693,0.0
1762982512694,0.0
1762982512695,2.0
1762982512696,0.0
1762982512697,6.0
1762982512698,1.0
1762982512699,6.0
1762982512700,4.0
1762982512701,17.0
1762982512702,1.0
1762982512703,15.0
1762982512704,4.0
1762982512705,5.0
1762982512706,0.0
1762982512707,8.0
1762982512708,2.0
1762982512709,16.0
1762982512710,2.0
1762982512711,2.0
1762982512712,7.0
1762982512713,3.0
1762982512714,0.0
1762982512715,0.0
1762982512716,0.0
1762982512717,5.0
1762982512718,0.0
1762982512719,8.0
1762982512720,5.0
1762982512721,0.0
1762982512722,0.0
1762982512723,0.0
1762982512724,1.0
1762982512725,4.0
1762982512726,4.0
1762982512727,7.0
1762982512728,3.0
1762982512729,3.0
1762982512730,6.0
1762982512731,10.0
1762982512732,3.0
1762982512733,10.0
1762982512734,1.0
1762982512735,0.0
1762982512736,5.0
1762982512737,2.0
1762982512738,11.0
1762982512739,2.0
1762982512740,12.0
1762982512741,9.0
1762982512742,13.0
1762982512743,7.0
1762982512744,0.0
1762982512745,8.0
1762982512746,1.0
1762982512747,5.0
1762982512748,2.0
1762982512749,1.0
1762982512750,0.0
1762982512751,0.0
1762982512752,4.0
1762982512753,3.0
1762982512754,9.0
1762982512755,5.0
1762982512756,6.0
1762982512757,5.0
1762982512758,6.0
1762982512759,9.0
1762982512760,0.0
1762982512761,0.0
1762982512762,1.0
1762982512763,1.0
1762982512764,2.0
1762982512765,1.0
1762982512766,4.0
1762982512767,1.0
1762982512768,10.0
1762982512769,4.0
1762982512770,4.0
1762982512771,18.0
1762982512772,6.0
1762982512773,26.0
1762982512774,27.0
1762982512775,14.0
1762982512776,7.0
1762982512777,9.0
1762982512778,4.0
1762982512779,0.0
1762982512780,0.0
1762982512781,0.0
1762982512782,0.0
1762982512783,6.0
1762982512784,10.0
1762982512785,0.0
1762982512786,0.0
1762982512787,9.0
1762982512788,0.0
1762982512789,4.0
1762982512790,0.0
1762982512791,0.0
1762982512792,2.0
1762982512793,5.0
1762982512794,1.0
1762982512795,6.0
1762982512796,1.0
1762982512797,0.0
1762982512798,3.0
1762982512799,6.0
1762982512800,4.0
1762982512801,0.0
1762982512802,2.0
1762982512803,4.0
1762982512804,6.0
1762982512805,1.0
1762982512806,1.0
1762982512807,6.0
1762982512808,0.0
1762982512809,1.0
1762982512810,14.0
1762982512811,6.0
1762982512812,9.0
1762982512813,0.0
1762982512814,5.0
1762982512815,0.0
1762982512816,1.0
1762982512817,3.0
1762982512818,2.0
1762982512819,0.0
1762982512820,2.0
1762982512821,0.0
1762982512822,0.0
1762982512823,0.0
1762982512824,0.0
1762982512825,4.0
1762982512826,3.0
1762982512827,1.0
1762982512828,5.0
1762982512829,1.0
1762982512830,0.0
1762982512831,11.0
1762982512832,1.0
1762982512833,6.0
1762982512834,3.0
1762982512835,2.0
1762982512836,1.0
1762982512837,4.0
1762982512838,1.0
1762982512839,0.0
1762982512840,1.0
1762982512841,0.0
1762982512842,1.0
1762982512843,6.0
1762982512844,6.0
1762982512845,0.0
1762982512846,0.0
1762982512847,4.0
1762982512848,4.0
1762982512849,6.0
1762982512850,1.0
1762982512851,3.0
1762982512852,10.0
1762982512853,1.0
1762982512854,4.0
1762982512855,0.0
1762982512856,4.0
1762982512857,4.0
1762982512858,1.0
1762982512859,5.0
1762982512860,2.0
1762982512861,5.0
1762982512862,0.0
1762982512863,1.0
1762982512864,0.0
1762982512865,5.0
1762982512866,15.0
1762982512867,3.0
1762982512868,4.0
1762982512869,1.0
1762982512870,1.0
1762982512871,0.0
1762982512872,4.0
1762982512873,9.0
1762982512874,10.0
1762982512875,7.0
1762982512876,4.0
1762982512877,0.0
1762982512878,0.0
1762982512879,2.0
1762982512880,9.0
1762982512881,6.0
1762982512882,0.0
1762982512883,7.0
1762982512884,3.0
1762982512885,1.0
1762982512886,14.0
1762982512887,9.0
1762982512888,5.0
1762982512889,4.0
1762982512890,2.0
1762982512891,1.0
1762982512892,2.0
1762982512893,6.0
1762982512894,1.0
1762982512895,0.0
1762982512896,2.0
1762982512897,2.0
1762982512898,0.0
1762982512899,5.0
1762982512900,5.0
1762982512901,9.0
1762982512902,0.0
1762982512903,4.0
1762982512904,3.0
1762982512905,5.0
1762982512906,2.0
1762982512907,10.0
1762982512908,0.0
1762982512909,7.0
1762982512910,10.0
1762982512911,9.0
1762982512912,0.0
1762982512913,3.0
1762982512914,5.0
1762982512915,6.0
1762982512916,7.0
1762982512917,5.0
1762982512918,11.0
1762982512919,10.0
1762982512920,1.0
1762982512921,2.0
1762982512922,2.0
1762982512923,3.0
1762982512924,1.0
1762982512925,6.0
1762982512926,0.0
1762982512927,3.0
1762982512928,0.0
1762982512929,0.0
1762982512930,0.0
1762982512931,2.0
1762982512932,7.0
1762982512933,2.0
1762982512934,6.0
1762982512935,6.0
1762982512936,0.0
1762982512937,7.0
1762982512938,14.0
1762982512939,0.0
1762982512940,0.0
1762982512941,7.0
1762982512942,0.0
1762982512943,2.0
1762982512944,14.0
1762982512945,15.0
1762982512946,16.0
1762982512947,16.0
1762982512948,16.0
1762982512949,7.0
1762982512950,15.0
1762982512951,16.0
1762982512952,16.0
1762982512953,19.0
1762982512954,18.0
1762982512955,30.0
1762982512956,17.0
1762982512957,16.0
1762982512958,12.0
1762982512959,7.0
1762982512960,14.0
1762982512961,10.0
1762982512962,16.0
1762982512963,20.0
1762982512964,13.0
1762982512965,15.0
1762982512966,16.0
1762982512967,17.0
1762982512968,15.0
1762982512969,12.0
1762982512970,22.0
1762982512971,25.0
1762982512972,11.0
1762982512973,13.0
1762982512974,7.0
1762982512975,22.0
1762982512976,23.0
1762982512977,22.0
1762982512978,21.0
1762982512979,22.0
1762982512980,50.0
1762982512981,58.0
1762982512982,43.0
1762982512983,34.0
1762982512984,33.0
1762982512985,27.0
1762982512986,17.0
1762982512987,34.0
1762982512988,37.0
1762982512989,24.0
1762982512990,19.0
1762982512991,73.0
1762982512992,129.0
1762982512993,129.0
1762982512994,258.0
1762982512995,134.0
1762982512996,144.0
1762982512997,160.0
1762982512998,118.0
1762982512999,100.0
1762982513000,112.0
1762982513001,114.0
1762982513002,114.0
1762982513003,92.0
1762982513004,67.0
1762982513005,64.0
1762982513006,52.0
1762982513007,37.0
1762982513008,64.0
1762982513009,74.0
1762982513010,62.0
1762982513011,68.0
1762982513012,49.0
1762982513013,39.0
1762982513014,72.0
1762982513015,111.0
1762982513016,141.0
1762982513017,132.0
1762982513018,106.0
1762982513019,119.0
1762982513020,111.0
1762982513021,103.0
1762982513022,69.0
1762982513023,52.0
1762982513024,59.0
1762982513025,64.0
1762982513026,66.0
1762982513027,112.0
1762982513028,141.0
1762982513029,118.0
1762982513030,62.0
1762982513031,50.0
1762982513032,35.0
1762982513033,36.0
1762982513034,70.0
1762982513035,71.0
1762982513036,81.0
1762982513037,64.0
1762982513038,58.0
1762982513039,74.0
1762982513040,106.0
1762982513041,131.0
1762982513042,107.0
1762982513043,291.0
1762982513044,218.0
1762982513045,188.0
1762982513046,144.0
1762982513047,112.0
1762982513048,73.0
1762982513049,70.0
1762982513050,65.0
1762982513051,49.0
1762982513052,80.0
1762982513053,54.0
1762982513054,43.0
1762982513055,29.0
1762982513056,37.0
1762982513057,16.0
1762982513058,16.0
1762982513059,7.0
1762982513060,33.0
1762982513061,22.0
1762982513062,23.0
1762982513063,19.0
1762982513064,16.0
1762982513065,23.0
1762982513066,37.0
1762982513067,38.0
1762982513068,32.0
1762982513069,26.0
1762982513070,16.0
1762982513071,16.0
1762982513072,18.0
1762982513073,48.0
1762982513074,52.0
1762982513075,48.0
1762982513076,33.0
1762982513077,70.0
1762982513078,79.0
1762982513079,60.0
1762982513080,48.0
1762982513081,38.0
1762982513082,27.0
1762982513083,42.0
1762982513084,35.0
1762982513085,70.0
1762982513086,51.0
1762982513087,46.0
1762982513088,49.0
1762982513089,29.0
1762982513090,54.0
1762982513091,113.0
1762982513092,131.0
1762982513093,109.0
1762982513094,61.0
1762982513095,68.0
1762982513096,80.0
1762982513097,81.0
1762982513098,44.0
1762982513099,38.0
1762982513100,21.0
1762982513101,29.0
1762982513102,77.0
1762982513103,64.0
1762982513104,35.0
1762982513105,35.0
1762982513106,32.0
1762982513107,26.0
1762982513108,23.0
1762982513109,16.0
1762982513110,14.0
1762982513111,26.0
1762982513112,29.0
1762982513113,33.0
1762982513114,19.0
1762982513115,19.0
1762982513116,33.0
1762982513117,27.0
1762982513118,29.0
1762982513119,26.0
1762982513120,18.0
1762982513121,23.0
1762982513122,16.0
1762982513123,16.0
1762982513124,22.0
1762982513125,30.0
1762982513126,47.0
1762982513127,38.0
1762982513128,30.0
1762982513129,16.0
1762982513130,17.0
1762982513131,26.0
1762982513132,33.0
1762982513133,32.0
1762982513134,31.0
1762982513135,16.0
1762982513136,23.0
1762982513137,23.0
1762982513138,16.0
1762982513139,14.0
1762982513140,9.0
1762982513141,16.0
1762982513142,36.0
1762982513143,31.0
1762982513144,23.0
1762982513145,16.0
1762982513146,16.0
1762982513147,11.0
1762982513148,21.0
1762982513149,17.0
1762982513150,18.0
1762982513151,23.0
1762982513152,6.0
1762982513153,29.0
1762982513154,33.0
1762982513155,21.0
1762982513156,26.0
1762982513157,36.0
1762982513158,16.0
1762982513159,27.0
1762982513160,21.0
1762982513161,13.0
1762982513162,15.0
1762982513163,16.0
1762982513164,2.0
1762982513165,6.0
1762982513166,11.0
1762982513167,3.0
1762982513168,3.0
1762982513169,32.0
1762982513170,21.0
1762982513171,21.0
1762982513172,29.0
1762982513173,14.0
1762982513174,22.0
1762982513175,22.0
1762982513176,15.0
1762982513177,14.0
1762982513178,15.0
1762982513179,16.0
1762982513180,21.0
1762982513181,16.0
1762982513182,10.0
1762982513183,27.0
1762982513184,15.0
1762982513185,6.0
1762982513186,16.0
1762982513187,29.0
1762982513188,26.0
1762982513189,19.0
1762982513190,16.0
1762982513191,16.0
1762982513192,22.0
1762982513193,20.0
1762982513194,30.0
1762982513195,27.0
1762982513196,11.0
1762982513197,35.0
1762982513198,30.0
1762982513199,28.0
1762982513200,30.0
1762982513201,16.0
1762982513202,31.0
1762982513203,16.0
1762982513204,18.0
1762982513205,13.0
1762982513206,21.0
1762982513207,17.0
1762982513208,16.0
1762982513209,32.0
1762982513210,33.0
1762982513211,18.0
1762982513212,22.0
1762982513213,39.0
1762982513214,49.0
1762982513215,29.0
1762982513216,25.0
1762982513217,31.0
1762982513218,32.0
1762982513219,18.0
1762982513220,18.0
1762982513221,27.0
1762982513222,6.0
1762982513223,13.0
1762982513224,12.0
1762982513225,21.0
1762982513226,20.0
1762982513227,19.0
1762982513228,60.0
1762982513229,33.0
1762982513230,47.0
1762982513231,40.0
1762982513232,35.0
1762982513233,54.0
1762982513234,65.0
1762982513235,45.0
1762982513236,39.0
1762982513237,32.0
1762982513238,90.0
1762982513239,79.0
1762982513240,51.0
1762982513241,50.0
1762982513242,47.0
1762982513243,27.0
1762982513244,17.0
1762982513245,15.0
1762982513246,89.0
1762982513247,81.0
1762982513248,74.0
1762982513249,48.0
1762982513250,16.0
1762982513251,10.0
1762982513252,78.0
1762982513253,55.0
1762982513254,51.0
1762982513255,54.0
1762982513256,66.0
1762982513257,100.0
1762982513258,112.0
1762982513259,124.0
1762982513260,131.0
1762982513261,125.0
1762982513262,70.0
1762982513263,65.0
1762982513264,83.0
1762982513265,54.0
1762982513266,136.0
1762982513267,112.0
1762982513268,78.0
1762982513269,66.0
1762982513270,33.0
1762982513271,34.0
1762982513272,22.0
1762982513273,2.0
1762982513274,10.0
1762982513275,5.0
1762982513276,6.0
1762982513277,6.0
1762982513278,7.0
1762982513279,15.0
1762982513280,19.0
1762982513281,13.0
1762982513282,30.0
1762982513283,29.0
1762982513284,39.0
1762982513285,17.0
1762982513286,40.0
1762982513287,61.0
1762982513288,48.0
1762982513289,33.0
1762982513290,56.0
1762982513291,48.0
1762982513292,40.0
1762982513293,15.0
1762982513294,21.0
1762982513295,38.0
1762982513296,24.0
1762982513297,20.0
1762982513298,16.0
1762982513299,13.0
1762982513300,36.0
1762982513301,30.0
1762982513302,29.0
1762982513303,17.0
1762982513304,45.0
1762982513305,10.0
1762982513306,11.0
1762982513307,1.0
1762982513308,13.0
1762982513309,7.0
1762982513310,51.0
1762982513311,26.0
1762982513312,25.0
1762982513313,0.0
1762982513314,5.0
1762982513315,0.0
1762982513316,0.0
1762982513317,4.0
1762982513318,1.0
1762982513319,0.0
1762982513320,10.0
1762982513321,1.0
1762982513322,0.0
1762982513323,0.0
1762982513324,2.0
1762982513325,0.0
1762982513326,5.0
1762982513327,12.0
1762982513328,4.0
1762982513329,11.0
1762982513330,7.0
1762982513331,16.0
1762982513332,9.0
1762982513333,2.0
1762982513334,12.0
1762982513335,16.0
1762982513336,6.0
1762982513337,4.0
1762982513338,21.0
1762982513339,8.0
1762982513340,7.0
1762982513341,5.0
1762982513342,5.0
1762982513343,10.0
1762982513344,10.0
1762982513345,3.0
1762982513346,4.0
1762982513347,10.0
1762982513348,7.0
1762982513349,0.0
1762982513350,6.0
1762982513351,5.0
1762982513352,5.0
1762982513353,0.0
1762982513354,7.0
1762982513355,2.0
1762982513356,4.0
1762982513357,6.0
1762982513358,7.0
1762982513359,12.0
1762982513360,0.0
1762982513361,5.0
1762982513362,0.0
1762982513363,2.0
1762982513364,9.0
1762982513365,11.0
1762982513366,0.0
1762982513367,4.0
1762982513368,1.0
1762982513369,0.0
1762982513370,6.0
1762982513371,7.0
1762982513372,0.0
1762982513373,3.0
1762982513374,4.0
1762982513375,6.0
1762982513376,0.0
1762982513377,0.0
1762982513378,7.0
1762982513379,1.0
1762982513380,2.0
1762982513381,1.0
1762982513382,1.0
1762982513383,0.0
1762982513384,9.0
1762982513385,0.0
1762982513386,10.0
1762982513387,0.0
1762982513388,0.0
1762982513389,0.0
1762982513390,0.0
1762982513391,11.0
1762982513392,0.0
1762982513393,8.0
1762982513394,0.0
1762982513395,5.0
1762982513396,1.0
1762982513397,10.0
1762982513398,0.0
1762982513399,5.0
1762982513400,0.0
1762982513401,0.0
1762982513402,1.0
1762982513403,5.0
1762982513404,1.0
1762982513405,6.0
1762982513406,6.0
1762982513407,0.0
1762982513408,2.0
1762982513409,4.0
1762982513410,1.0
1762982513411,0.0
1762982513412,0.0
1762982513413,2.0
1762982513414,0.0
1762982513415,0.0
1762982513416,0.0
1762982513417,1.0
1762982513418,0.0
1762982513419,9.0
1762982513420,1.0
1762982513421,0.0
1762982513422,0.0
1762982513423,2.0
1762982513424,0.0
1762982513425,1.0
1762982513426,8.0
1762982513427,4.0
1762982513428,0.0
1762982513429,3.0
1762982513430,1.0
1762982513431,6.0
1762982513432,1.0
1762982513433,3.0
1762982513434,5.0
1762982513435,9.0
1762982513436,3.0
1762982513437,0.0
1762982513438,2.0
1762982513439,0.0
1762982513440,5.0
1762982513441,1.0
1762982513442,6.0
1762982513443,5.0
1762982513444,10.0
1762982513445,2.0
1762982513446,16.0
1762982513447,2.0
1762982513448,0.0
1762982513449,9.0
1762982513450,4.0
1762982513451,7.0
1762982513452,0.0
1762982513453,0.0
1762982513454,0.0
1762982513455,7.0
1762982513456,0.0
1762982513457,0.0
1762982513458,0.0
1762982513459,2.0
1762982513460,0.0
1762982513461,10.0
1762982513462,4.0
1762982513463,11.0
1762982513464,0.0
1762982513465,0.0
1762982513466,1.0
1762982513467,0.0
1762982513468,0.0
1762982513469,0.0
1762982513470,3.0
1762982513471,2.0
1762982513472,0.0
1762982513473,13.0
