X [s],R BICEPS BRACHII: EMG 1 [V],X [s].1,R DELTOID ANTERIOR: EMG 2 [V],X [s].5,R DELTOID MEDIUS: EMG 6 [V],X [s].6,R DELTOID POSTERIOR: EMG 7 [V]
0.0,-1.12459e-05,0.0,-2.26596e-05,0.0,3.47448e-05,0.0,-1.15816e-05
0.000794117179931,-1.3556270368658363e-05,0.000794117179931,-2.1909288312498777e-05,0.000794117179931,4.372964073731673e-05,0.000794117179931,9.942609608808415e-06
0.0015882343598621,-1.2282643546923109e-05,0.0015882343598621,-2.159335607184261e-05,0.0015882343598621,4.329522039176202e-05,0.0015882343598621,6.523404627818406e-05
0.0023823515397932,-8.066647232242214e-06,0.0023823515397932,-2.0448028035921303e-05,0.0023823515397932,3.794383605586491e-05,0.0023823515397932,0.000118906280915
0.0031764687197242,-6.052445026563145e-06,0.0031764687197242,-2.23239e-05,0.0031764687197242,3.592962502656314e-05,0.0031764687197242,0.0001163192522621
0.0039705858996553,-4.917012450163136e-06,0.0039705858996553,-2.1455110805486504e-05,0.0039705858996553,2.354839324126828e-05,0.0039705858996553,9.567418432114684e-05
0.0047647030795864,-3.52483e-06,0.0047647030795864,-2.09812e-05,0.0047647030795864,7.592729890795942e-06,0.0047647030795864,8.15846504781366e-05
0.0055588202595174,-3.050916718341985e-06,0.0055588202595174,-1.967787672674325e-05,0.0055588202595174,-6.407785446103634e-06,0.0055588202595174,5.2754289460355184e-05
0.0063529374394485,-2.172164973436855e-06,0.0063529374394485,-1.7545214561133057e-05,0.0063529374394485,-2.216593486940465e-05,0.0063529374394485,8.145714286074401e-06
0.0071470546193796,-4.433185248864683e-06,0.0071470546193796,-1.908546598825223e-05,0.0071470546193796,-2.7912322375567657e-05,0.0071470546193796,-2.0783710497729367e-05
0.0079411717993107,-4.245594527993448e-06,0.0079411717993107,-2.1277400244758224e-05,0.0079411717993107,-2.1603253740660458e-05,0.0079411717993107,-1.114719391825204e-05
0.0087352889792417,-6.447359679784463e-06,0.0087352889792417,-2.2264675050427638e-05,0.0087352889792417,-1.634061198790404e-05,0.0087352889792417,-6.023518097977271e-07
0.0095294061591728,-7.632207486718427e-06,0.0095294061591728,-2.3982655827084383e-05,0.0095294061591728,-7.336076633428549e-06,0.0095294061591728,1.886815177284407e-05
