X [s].2,L DELTOID ANTERIOR: EMG 3 [V],X [s].3,L BICEPS BRACHII: EMG 4 [V],X [s].4,L DELTOID POSTERIOR: EMG 5 [V],X [s].7,L DELTOID MEDIUS: EMG 8 [V]
0.0,9.18135e-05,0.0,1.29244e-05,0.0,-1.42672e-05,0.0,-3.37377e-05
0.000794117179931,0.0001294119611728,0.000794117179931,7.737843343960874e-05,0.000794117179931,-1.3092201213397746e-05,0.000794117179931,-3.071640312003287e-05
0.0015882343598621,8.711410041691226e-05,0.0015882343598621,0.0001096057711087,0.0015882343598621,-1.3595796423253069e-05,0.0015882343598621,-2.500954053244054e-05
0.0023823515397932,-6.210495506292077e-06,0.0023823515397932,0.0001079269655014,0.0023823515397932,-1.3595797396320046e-05,0.0023823515397932,-2.5009499023716965e-05
0.0031764687197242,-4.515133721957499e-05,0.0031764687197242,9.013502868416056e-05,0.0031764687197242,-1.2253002164854472e-05,0.0031764687197242,-2.4506000811739817e-05
0.0039705858996553,-3.843753466642816e-05,0.0039705858996553,7.368588493349767e-05,0.0039705858996553,-1.4938586133222202e-05,0.0039705858996553,-1.963842513327659e-05
0.0047647030795864,-4.045168244711501e-05,0.0047647030795864,4.81729223356717e-05,0.0047647030795864,-1.93026619687492e-05,0.0047647030795864,-1.8295611701923327e-05
0.0055588202595174,-6.025791108027805e-05,0.0055588202595174,1.1917287712951878e-05,0.0055588202595174,-1.896700021941274e-05,0.0055588202595174,-1.8295600877650964e-05
0.0063529374394485,-9.416329067549404e-05,0.0063529374394485,-2.568077876879444e-05,0.0063529374394485,-1.963839783514553e-05,0.0063529374394485,-2.0981191340582116e-05
0.0071470546193796,-9.18135159219259e-05,0.0071470546193796,-4.313718172283616e-05,0.0071470546193796,-1.8295609098243373e-05,0.0071470546193796,-2.1652595450878317e-05
0.0079411717993107,-9.31562861332222e-05,0.0079411717993107,-6.126481279953242e-05,0.0079411717993107,-1.6952813866777797e-05,0.0079411717993107,-1.4938669333888983e-05
0.0087352889792417,-0.0001102769779928,0.0087352889792417,-5.58938069042029e-05,0.0087352889792417,-1.5945701294538043e-05,0.0087352889792417,-1.510639978430793e-05
0.0095294061591728,-6.260803055603399e-05,0.0095294061591728,-3.5080600665249307e-05,0.0095294061591728,-1.2253017860049397e-05,0.0095294061591728,-1.3931505682501162e-05
0.0103235233391039,-9.5673902671271e-06,0.0103235233391039,-3.541675251750218e-05,0.0103235233391039,-1.02388197328729e-05,0.0103235233391039,-5.538803072843354e-06
0.0111176405190349,-8.89881881246346e-06,0.0111176405190349,-5.421545414273535e-05,0.0111176405190349,-1.0910131492627812e-05,0.0111176405190349,2.182416791822503e-06
0.011911757698966,-6.394766765791965e-05,0.011911757698966,-5.723643907817446e-05,0.011911757698966,-9.567481520278728e-06,0.011911757698966,9.567016637135434e-06
0.0127058748788971,-0.0001003728477572,0.0127058748788971,-6.730718141025704e-05,0.0127058748788971,-1.0238778760789253e-05,0.0127058748788971,8.392497169172419e-06
0.0134999920588282,-8.677823596194141e-05,0.0134999920588282,-6.193645371216201e-05,0.0134999920588282,-1.309217146538268e-05,0.0134999920588282,1.6793124788935756e-07
0.0142941092387592,-4.194989972241628e-06,0.0142941092387592,-4.380849105000301e-05,0.0142941092387592,-1.8631272660671945e-05,0.0142941092387592,-1.2253070301129282e-05
0.0150882264186903,0.000102388251247,0.0150882264186903,-2.5848665997164228e-05,0.0150882264186903,-1.6281332998582114e-05,0.0150882264186903,-1.829553299858212e-05
0.0158823435986214,0.0001099404636116,0.0158823435986214,-2.182068608324541e-05,0.0158823435986214,-1.4267343041622703e-05,0.0158823435986214,-1.6281543041622705e-05
0.0166764607785524,8.565317300607064e-06,0.0166764607785524,-1.6281673577128568e-05,0.0166764607785524,-1.1749524356832337e-05,0.0166764607785524,-1.225319896698045e-05
0.0174705779584835,-0.0001626412478948,0.0174705779584835,-6.210699536168356e-06,0.0174705779584835,-9.567470564624693e-06,0.0174705779584835,-8.224721814411828e-06
0.0182646951384146,-0.0001831238746309,0.0182646951384146,4.867562178710679e-06,0.0182646951384146,-1.1078090751355738e-05,0.0182646951384146,-8.22461e-06
0.0190588123183456,-6.59624087147929e-05,0.0190588123183456,1.5945830185725226e-05,0.0190588123183456,-1.1245832302926486e-05,0.0190588123183456,-9.567514149666046e-06
0.0198529294982767,8.174701387372868e-05,0.0198529294982767,2.433821221750641e-05,0.0198529294982767,-6.881869874075872e-06,0.0198529294982767,-1.6281674305745903e-05
0.0206470466782078,0.000200572021376,0.0206470466782078,2.735919715294552e-05,0.0206470466782078,-8.224519846424953e-06,0.0206470466782078,-2.36662041583585e-05
0.0214411638581389,0.0002608352574785,0.0214411638581389,1.8463804883511263e-05,0.0214411638581389,-1.7288087475313747e-05,0.0214411638581389,-2.500943888516424e-05
