X [s],R BICEPS BRACHII: EMG 1 [V],X [s].1,R DELTOID ANTERIOR: EMG 2 [V],X [s].5,R DELTOID MEDIUS: EMG 6 [V],X [s].6,R DELTOID POSTERIOR: EMG 7 [V]
0.0,-6.21042e-06,0.0,-2.3331e-05,0.0,1.17494e-06,0.0,-1.39315e-05
0.000794117179931,-6.684349331916387e-06,0.000794117179931,-2.308418831249877e-05,0.000794117179931,9.77471684858515e-07,0.000794117179931,-1.49386e-05
0.0015882343598621,-8.639297486718427e-06,0.0015882343598621,-2.1909308095790145e-05,0.0015882343598621,2.51774e-06,0.0015882343598621,-1.3111977343963705e-05
0.0023823515397932,-7.454511506383112e-06,0.0023823515397932,-2.0053084107763915e-05,0.0023823515397932,1.0169773498799445e-06,0.0023823515397932,-1.2628190986033773e-05
0.0031764687197242,-2.2610299639265897e-06,0.0031764687197242,-1.97371320961263e-05,0.0031764687197242,-7.20763178374128e-07,0.0031764687197242,-1.29244e-05
0.0039705858996553,-4.452903111597193e-06,0.0039705858996553,-1.993459866534913e-05,0.0039705858996553,5.430223764227356e-07,0.0039705858996553,-1.189756140009322e-05
0.0047647030795864,-5.716747379482023e-06,0.0047647030795864,-1.948041238844344e-05,0.0047647030795864,1.17494e-06,0.0047647030795864,-1.1739574973436854e-05
0.0055588202595174,-5.519278462192866e-06,0.0055588202595174,-2.0783722901681425e-05,0.0055588202595174,2.438733848771461e-06,0.0055588202595174,-1.1621103075614268e-05
0.0063529374394485,-7.227395026563145e-06,0.0063529374394485,-1.93027e-05,0.0063529374394485,3.742046648957904e-06,0.0063529374394485,-1.09102e-05
0.0071470546193796,-4.768885248864683e-06,0.0071470546193796,-1.9559409426893176e-05,0.0071470546193796,2.952184751135317e-06,0.0071470546193796,-1.136437762443234e-05
0.0079411717993107,-6.447391532211232e-06,0.0079411717993107,-1.8927500244758225e-05,0.0079411717993107,1.1551945417214982e-06,0.0079411717993107,-1.1008986719818528e-05
0.0087352889792417,-4.354216426656364e-06,0.0087352889792417,-2.019131480589128e-05,0.0087352889792417,1.0959481985254968e-06,0.0087352889792417,-9.646400860238716e-06
0.0095294061591728,-8.076502621501802e-06,0.0095294061591728,-2.052701860902813e-05,0.0095294061591728,-4.837975351223834e-07,0.0095294061591728,-1.0377024920310563e-05
0.0103235233391039,-8.540667339656882e-06,0.0103235233391039,-2.03098e-05,0.0103235233391039,-9.576930829953517e-07,0.0103235233391039,-1.2253e-05
0.0111176405190349,-6.28940069929089e-06,0.0111176405190349,-1.9361926815944368e-05,0.0111176405190349,-1.0663343481098224e-06,0.0111176405190349,-1.1808641406259891e-05
0.011911757698966,-6.230049733324296e-06,0.011911757698966,-1.912492904831761e-05,0.011911757698966,1.0960289833880262e-06,0.011911757698966,-1.1443395229952536e-05
0.0127058748788971,-3.86053e-06,0.0127058748788971,-2.09812e-05,0.0127058748788971,1.2145162716685976e-06,0.0127058748788971,-1.15816e-05
0.0134999920588282,-4.867612819432611e-06,0.0134999920588282,-2.0309810269073088e-05,0.0134999920588282,-5.035308195008483e-07,0.0134999920588282,-1.0910211453711592e-05
0.0142941092387592,-4.512160220886722e-06,0.0142941092387592,-2.1869718517877063e-05,0.0142941092387592,7.800626457665354e-07,0.0142941092387592,-1.2904758969195296e-05
0.0150882264186903,-4.6701233163358704e-06,0.0150882264186903,-2.252140333553657e-05,0.0150882264186903,2.18204e-06,0.0150882264186903,-1.4760937292019476e-05
0.0158823435986214,-4.1567511040661484e-06,0.0158823435986214,-2.2896602838727765e-05,0.0158823435986214,1.253897791867704e-06,0.0158823435986214,-1.3003357791867705e-05
0.0166764607785524,-4.136994475531835e-06,0.0166764607785524,-2.36667e-05,0.0166764607785524,2.399268951063669e-06,0.0166764607785524,-1.3872264475531834e-05
0.0174705779584835,-5.578472220515749e-06,0.0174705779584835,-2.323223235491938e-05,0.0174705779584835,3.52483e-06,0.0174705779584835,-1.3951223757143167e-05
0.0182646951384146,-9.290825241412595e-06,0.0182646951384146,-2.43381e-05,0.0182646951384146,2.0044790100611726e-06,0.0182646951384146,-1.4741179442166714e-05
0.0190588123183456,-8.994763920042828e-06,0.0190588123183456,-2.3508717637087135e-05,0.0190588123183456,-1.3822282398715173e-07,0.0190588123183456,-1.2835503606714077e-05
0.0198529294982767,-5.657491793176096e-06,0.0198529294982767,-2.261023644526647e-05,0.0198529294982767,6.615487226600832e-07,0.0198529294982767,-1.2253e-05
0.0206470466782078,-6.230064424539447e-06,0.0206470466782078,-2.402217650134337e-05,0.0206470466782078,6.219954358346173e-07,0.0206470466782078,-1.1700048141513148e-05
0.0214411638581389,-8.24434372111113e-06,0.0214411638581389,-2.3074480668956907e-05,0.0214411638581389,8.195123964564672e-07,0.0214411638581389,-1.307246627888887e-05
0.0222352810380699,-8.56031e-06,0.0222352810380699,-2.0546752893065552e-05,0.0222352810380699,7.602657712524482e-07,0.0222352810380699,-1.2628178586061997e-05
0.023029398218001,-7.592730927513685e-06,0.023029398218001,-2.1208243029280383e-05,0.023029398218001,1.6883690554489862e-06,0.023029398218001,-1.3240341889102028e-05
0.0238235153979321,-7.029865859751944e-06,0.0238235153979321,-2.220542504953321e-05,0.0238235153979321,-1.67849e-07,0.0238235153979321,-1.3990718343900778e-05
0.0246176325778631,-6.684356267754344e-06,0.0246176325778631,-2.070473708303997e-05,0.0246176325778631,1.016956988176868e-06,0.0246176325778631,-1.3674792153002482e-05
0.0254117497577942,-5.499558371728724e-06,0.0254117497577942,-2.1573588318116583e-05,0.0254117497577942,7.799657001396278e-07,0.0254117497577942,-1.1147184663033564e-05
0.0262058669377253,-6.88182e-06,0.0262058669377253,-2.29953e-05,0.0262058669377253,4.048453273309221e-07,0.0262058669377253,-1.221340890007128e-05
0.0269999841176564,-6.210442907423187e-06,0.0269999841176564,-2.29953e-05,0.0269999841176564,-1.6783754635664485e-07,0.0269999841176564,-1.3595777092576811e-05
0.0277941012975874,-4.492407622340837e-06,0.0277941012975874,-2.190928104730394e-05,0.0277941012975874,7.80039738531e-07,0.0277941012975874,-1.2489974125886389e-05
0.0285882184775185,-3.109917625739162e-06,0.0285882184775185,-2.16526e-05,0.0285882184775185,1.4712086157798916e-06,0.0285882184775185,-1.29244e-05
0.0293823356574496,-5.914193169078056e-06,0.0293823356574496,-2.283722922716977e-05,0.0293823356574496,7.997730660912569e-07,0.0293823356574496,-1.2766507323687776e-05
0.0301764528373806,-5.795731876985946e-06,0.0301764528373806,-2.4081518160314625e-05,0.0301764528373806,1.056458909118562e-06,0.0301764528373806,-1.1166953053445383e-05
0.0309705700173117,-5.85501298770847e-06,0.0309705700173117,-2.1613060634576225e-05,0.0309705700173117,2.201752305891559e-06,0.0309705700173117,-1.276640615294578e-05
0.0317646871972428,-5.499289982907319e-06,0.0317646871972428,-2.0921982314879787e-05,0.0317646871972428,8.59111419766928e-07,0.0317646871972428,-1.09102e-05
0.0325588043771738,-9.448870817314454e-06,0.0325588043771738,-2.13564140182046e-05,0.0325588043771738,9.379518589819234e-07,0.0325588043771738,-1.3121803600259776e-05
0.0333529215571049,-9.56741e-06,0.0333529215571049,-2.1109531592291576e-05,0.0333529215571049,2.9521979021273367e-06,0.0333529215571049,-1.49386e-05
0.034147038737036,-7.731216625620614e-06,0.034147038737036,-2.200797949194585e-05,0.034147038737036,3.07069758534265e-06,0.034147038737036,-1.233218792671325e-05
0.0349411559169671,-4.946541389353943e-06,0.0349411559169671,-2.192911745047817e-05,0.0349411559169671,1.7674284931125793e-06,0.0349411559169671,-1.1285355988510666e-05
0.0357352730968981,-7.237274295413244e-06,0.0357352730968981,-2.09812e-05,0.0357352730968981,1.01696903001645e-06,0.0357352730968981,-1.1147159278440064e-05
0.0365293902768292,-6.9213591242991465e-06,0.0365293902768292,-2.104040517806616e-05,0.0365293902768292,2.981746170153671e-06,0.0365293902768292,-1.197648951957712e-05
0.0373235074567603,-5.380966087279797e-06,0.0373235074567603,-2.1149e-05,0.0373235074567603,3.406406529765182e-06,0.0373235074567603,-1.35958e-05
0.0381176246366913,-6.802816393285924e-06,0.0381176246366913,-2.06455e-05,0.0381176246366913,2.2610436067140755e-06,0.0381176246366913,-1.3003403606714075e-05
0.0389117418166224,-5.311908330263911e-06,0.0389117418166224,-2.1593325834977805e-05,0.0389117418166224,1.0858221234185712e-07,0.0389117418166224,-1.351685132872282e-05
0.0397058589965535,-6.565597738799519e-06,0.0397058589965535,-2.3350769650903056e-05,0.0397058589965535,8.39246e-07,0.0397058589965535,-1.2815947720529712e-05
0.0404999761764846,-9.735182687446736e-06,0.0404999761764846,-2.1652661609850024e-05,0.0404999761764846,8.39246e-07,0.0404999761764846,-1.0910242948859564e-05
0.0412940933564156,-8.619536403877635e-06,0.0412940933564156,-2.177093761689346e-05,0.0412940933564156,1.2834433237499778e-07,0.0412940933564156,-1.0811468399030591e-05
0.0420882105363467,-5.282573871797124e-06,0.0420882105363467,-2.1850209265483064e-05,0.0420882105363467,1.284264409327786e-07,0.0420882105363467,-1.2529363725248552e-05
