X [s].2,L DELTOID ANTERIOR: EMG 3 [V],X [s].3,L BICEPS BRACHII: EMG 4 [V],X [s].4,L DELTOID POSTERIOR: EMG 5 [V],X [s].7,L DELTOID MEDIUS: EMG 8 [V]
0.0,3.52483e-06,0.0,-1.49386e-05,0.0,-1.8967e-05,0.0,-1.05745e-05
0.000794117179931,-7.888898213271149e-06,0.000794117179931,-1.49386e-05,0.000794117179931,-1.52743038133735e-05,0.000794117179931,-1.3763596706683612e-05
0.0015882343598621,-8.224607615738792e-06,0.0015882343598621,-1.49386e-05,0.0015882343598621,-1.1581626226873291e-05,0.0015882343598621,-1.6617079733424612e-05
0.0023823515397932,-3.692669259878361e-06,0.0023823515397932,-1.35958e-05,0.0023823515397932,-1.19173e-05,0.0023823515397932,-1.6952798698160025e-05
0.0031764687197242,1.846331070023669e-06,0.0031764687197242,-1.35958e-05,0.0031764687197242,-1.19173e-05,0.0031764687197242,-1.6281401082427235e-05
0.0039705858996553,3.189133066611101e-06,0.0039705858996553,-1.2924403466694448e-05,0.0039705858996553,-1.2924394799958324e-05,0.0039705858996553,-1.644919913358456e-05
0.0047647030795864,5.035714037769324e-07,0.0047647030795864,-1.4434986835771988e-05,0.0047647030795864,-1.4434986835771988e-05,0.0047647030795864,-1.561000731326635e-05
0.0055588202595174,-3.524832303823974e-06,0.0055588202595174,-1.124589956117452e-05,0.0055588202595174,-1.2253e-05,0.0055588202595174,-1.762419934176178e-05
0.0063529374394485,-1.0574477269124775e-05,0.0063529374394485,-9.903104329708945e-06,0.0063529374394485,-1.2253e-05,0.0063529374394485,-1.5610006494563416e-05
0.0071470546193796,-1.493857043070904e-05,0.0071470546193796,-1.3260077254391573e-05,0.0071470546193796,-1.4267186352634942e-05,0.0071470546193796,-1.4267209098243371e-05
0.0079411717993107,-1.0910241600333392e-05,0.0079411717993107,-1.359579653330555e-05,0.0079411717993107,-1.2924413866777795e-05,0.0079411717993107,-1.2924413866777795e-05
0.0087352889792417,-1.1581599136974636e-05,0.0087352889792417,-1.35958e-05,0.0087352889792417,-1.2253000863025362e-05,0.0087352889792417,-1.493859741092391e-05
0.0095294061591728,-1.0910203247281709e-05,0.0095294061591728,-1.1581609741845124e-05,0.0095294061591728,-1.4267190258154874e-05,0.0095294061591728,-1.1581616236408542e-05
0.0103235233391039,-5.203384265106573e-06,0.0103235233391039,-1.0910308530800957e-05,0.0103235233391039,-1.3595839465745802e-05,0.0103235233391039,-1.02388197328729e-05
0.0111176405190349,-7.049661436514703e-06,0.0111176405190349,-1.4602857180022582e-05,0.0111176405190349,-1.4938565746058813e-05,0.0111176405190349,-1.091025138091178e-05
0.011911757698966,-6.881828940101419e-06,0.011911757698966,-1.3763644703170215e-05,0.011911757698966,-1.4267235760405677e-05,0.011911757698966,-1.1917246359391486e-05
0.0127058748788971,-9.231635661971512e-06,0.0127058748788971,-1.4267184068772944e-05,0.0127058748788971,-1.0910306197635478e-05,0.0127058748788971,-1.2588678760472904e-05
0.0134999920588282,-1.124587985766424e-05,0.0134999920588282,-1.5945683214636864e-05,0.0134999920588282,-1.225298657170949e-05,0.0134999920588282,-1.493857650049161e-05
0.0142941092387592,-1.3763598047772566e-05,0.0142941092387592,-1.5274280471908532e-05,0.0142941092387592,-1.3595803905618294e-05,0.0142941092387592,-1.4938605857845728e-05
0.0150882264186903,-1.3595822333805962e-05,0.0150882264186903,-1.3595889335223848e-05,0.0150882264186903,-1.3931477666194038e-05,0.0150882264186903,-1.5442217254144527e-05
0.0158823435986214,-1.4267152319459098e-05,0.0158823435986214,-1.6281209277836392e-05,0.0158823435986214,-1.3260147680540902e-05,0.0158823435986214,-1.896674967360944e-05
